,author,birthYear,authorLabel,genderLabel,citizenshipLabel,religionLabel,nativeLanguageLabel,deathYear
1,http://www.wikidata.org/entity/Q1286297,1869,Edmund Garratt Gardner,male,United Kingdom of Great Britain and Ireland,,,1935
0,http://www.wikidata.org/entity/Q76422,1804,Ludwig Feuerbach,male,Kingdom of Bavaria,,German,1872
0,http://www.wikidata.org/entity/Q39167718,1860,Jennette Lee,female,United States of America,,,1951
0,http://www.wikidata.org/entity/Q60647,1831,Wilhelm Raabe,male,Duchy of Brunswick,,,1910
0,http://www.wikidata.org/entity/Q3327092,1870,Ethel Turner,female,United Kingdom,Protestantism,,1958
1,http://www.wikidata.org/entity/Q3327092,1870,Ethel Turner,female,United Kingdom of Great Britain and Ireland,Protestantism,,1958
0,http://www.wikidata.org/entity/Q160852,1809,William Ewart Gladstone,male,United Kingdom,Anglicanism,,1898
1,http://www.wikidata.org/entity/Q160852,1809,William Ewart Gladstone,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1898
0,http://www.wikidata.org/entity/Q5660079,1872,Harold Bell Wright,male,United States of America,,,1944
0,http://www.wikidata.org/entity/Q3126838,1743,Hannah Cowley,female,Kingdom of Great Britain,,,1809
1,http://www.wikidata.org/entity/Q3126838,1743,Hannah Cowley,female,United Kingdom of Great Britain and Ireland,,,1809
0,http://www.wikidata.org/entity/Q442231,1880,Marie Stopes,female,United Kingdom,,,1958
1,http://www.wikidata.org/entity/Q442231,1881,Marie Stopes,female,United Kingdom,,,1958
0,http://www.wikidata.org/entity/Q5322211,1853,E. W. Howe,male,United States of America,,,1937
0,http://www.wikidata.org/entity/Q6141084,1830,James Payn,male,United Kingdom of Great Britain and Ireland,,,1898
0,http://www.wikidata.org/entity/Q356317,1626,John Aubrey,male,Kingdom of England,,,1697
0,http://www.wikidata.org/entity/Q2026837,1867,Margaret Neilson Armstrong,female,United States of America,,,1944
0,http://www.wikidata.org/entity/Q310800,1887,John Reed,male,United States of America,atheism,,1920
1,http://www.wikidata.org/entity/Q310800,1887,John Reed,male,United States of America,atheism,,1920
0,http://www.wikidata.org/entity/Q1382278,1856,William Archer,male,United Kingdom of Great Britain and Ireland,,,1924
0,http://www.wikidata.org/entity/Q22109568,1894,G.B. Smith,male,United Kingdom,,,1916
1,http://www.wikidata.org/entity/Q22109568,1894,G.B. Smith,male,United Kingdom,,,1916
2,http://www.wikidata.org/entity/Q22109568,1894,G.B. Smith,male,United Kingdom,,,1916
3,http://www.wikidata.org/entity/Q22109568,1894,G.B. Smith,male,United Kingdom,,,1916
0,http://www.wikidata.org/entity/Q155112,1829,Alfred Brehm,male,Saxe-Weimar-Eisenach,,German,1884
0,http://www.wikidata.org/entity/Q1235328,1884,Francis Brett Young,male,United Kingdom,,,1954
0,http://www.wikidata.org/entity/Q184992,1884,Bronisław Malinowski,male,United Kingdom,,,1942
1,http://www.wikidata.org/entity/Q184992,1884,Bronisław Malinowski,male,Austria-Hungary,,,1942
2,http://www.wikidata.org/entity/Q184992,1884,Bronisław Malinowski,male,Second Polish Republic,,,1942
0,http://www.wikidata.org/entity/Q4970156,1891,Ester Blenda Nordström,female,Sweden,,,1948
0,http://www.wikidata.org/entity/Q649747,1742,Johan Herman Wessel,male,Denmark–Norway,,,1785
0,http://www.wikidata.org/entity/Q3525525,1835,Thomas Roscoe Rede Stebbing,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1926
0,http://www.wikidata.org/entity/Q81807,1867,Sadakichi Hartmann,male,Japan,,German,1944
1,http://www.wikidata.org/entity/Q81807,1867,Sadakichi Hartmann,male,United States of America,,German,1944
2,http://www.wikidata.org/entity/Q81807,1867,Sadakichi Hartmann,male,German Reich,,German,1944
0,http://www.wikidata.org/entity/Q5890025,1888,Homer Eon Flint,male,United States of America,,,1924
1,http://www.wikidata.org/entity/Q5890025,1888,Homer Eon Flint,male,United States of America,,,1924
0,http://www.wikidata.org/entity/Q84824,1772,Heinrich Joseph von Collin,male,Austria,,,1811
0,http://www.wikidata.org/entity/Q230299,1864,Nellie Bly,female,United States of America,,,1922
0,http://www.wikidata.org/entity/Q315346,1779,Thomas Moore,male,Kingdom of Great Britain,Catholic Church,,1852
1,http://www.wikidata.org/entity/Q315346,1779,Thomas Moore,male,United Kingdom of Great Britain and Ireland,Catholic Church,,1852
0,http://www.wikidata.org/entity/Q2865905,1879,Artturi Järviluoma,male,Finland,,,1942
0,http://www.wikidata.org/entity/Q287741,1876,Sibilla Aleramo,female,Italy,,Italian,1960
1,http://www.wikidata.org/entity/Q287741,1876,Sibilla Aleramo,female,Kingdom of Italy,,Italian,1960
0,http://www.wikidata.org/entity/Q6218678,1852,John Alfred Gotch,male,United Kingdom,,,1942
0,http://www.wikidata.org/entity/Q271712,1857,Ida Tarbell,female,United States of America,,,1944
1,http://www.wikidata.org/entity/Q271712,1857,Ida Tarbell,female,United States of America,,,1944
2,http://www.wikidata.org/entity/Q271712,1857,Ida Tarbell,female,United States of America,,,1944
3,http://www.wikidata.org/entity/Q271712,1857,Ida Tarbell,female,United States of America,,,1944
0,http://www.wikidata.org/entity/Q1364647,1851,Henry Stephens Salt,male,United Kingdom,,,1939
0,http://www.wikidata.org/entity/Q272566,1872,Aubrey Beardsley,male,United Kingdom,Catholic Church,,1898
1,http://www.wikidata.org/entity/Q272566,1872,Aubrey Beardsley,male,United Kingdom of Great Britain and Ireland,Catholic Church,,1898
0,http://www.wikidata.org/entity/Q169566,1890,H. P. Lovecraft,male,United States of America,atheism,,1937
0,http://www.wikidata.org/entity/Q3048134,1857,Edmund Selous,male,United Kingdom,,,1934
1,http://www.wikidata.org/entity/Q3048134,1857,Edmund Selous,male,United Kingdom of Great Britain and Ireland,,,1934
0,http://www.wikidata.org/entity/Q15515663,1801,John Timbs,male,United Kingdom,,,1875
0,http://www.wikidata.org/entity/Q296256,1918,Philip José Farmer,male,United States of America,,English,2009
0,http://www.wikidata.org/entity/Q5078843,1889,Charles Hawes,male,United States of America,,,1923
0,http://www.wikidata.org/entity/Q6780584,1860,Mary Raymond Shipman Andrews,female,United States of America,,,1936
0,http://www.wikidata.org/entity/Q728558,1888,Clemence Dane,female,United Kingdom,,English,1965
0,http://www.wikidata.org/entity/Q452354,1843,Gertrude Jekyll,female,United Kingdom,,,1932
1,http://www.wikidata.org/entity/Q452354,1843,Gertrude Jekyll,female,United Kingdom of Great Britain and Ireland,,,1932
0,http://www.wikidata.org/entity/Q1443787,1925,Katherine MacLean,female,United States of America,,,2019
0,http://www.wikidata.org/entity/Q545381,1877,Rex Beach,male,United States of America,,,1949
0,http://www.wikidata.org/entity/Q1276720,1745,Henry Mackenzie,male,United Kingdom of Great Britain and Ireland,,,1831
0,http://www.wikidata.org/entity/Q739385,1928,Michael Shaara,male,United States of America,,,1988
1,http://www.wikidata.org/entity/Q739385,1929,Michael Shaara,male,United States of America,,,1988
0,http://www.wikidata.org/entity/Q7200,1799,Alexander Pushkin,male,Russian Empire,Eastern Orthodoxy,Russian,1837
0,http://www.wikidata.org/entity/Q968565,1920,William Tenn,male,United States of America,atheism,,2010
1,http://www.wikidata.org/entity/Q968565,1920,William Tenn,male,United Kingdom,atheism,,2010
2,http://www.wikidata.org/entity/Q968565,1920,William Tenn,male,United Kingdom of Great Britain and Ireland,atheism,,2010
0,http://www.wikidata.org/entity/Q38193,1788,Arthur Schopenhauer,male,Kingdom of Prussia,atheism,,1860
0,http://www.wikidata.org/entity/Q73784,1872,Hans Dominik,male,Germany,,,1945
1,http://www.wikidata.org/entity/Q73784,1872,Hans Dominik,male,Germany,,,1945
0,http://www.wikidata.org/entity/Q15506292,1796,John Richardson,male,Canada,,English,1852
1,http://www.wikidata.org/entity/Q15506292,1796,John Richardson,male,Kingdom of Great Britain,,English,1852
2,http://www.wikidata.org/entity/Q15506292,1796,John Richardson,male,United Kingdom of Great Britain and Ireland,,English,1852
0,http://www.wikidata.org/entity/Q1700337,1842,John Habberton,male,United States of America,,,1921
0,http://www.wikidata.org/entity/Q472270,1849,Max Nordau,male,Hungary,,,1923
0,http://www.wikidata.org/entity/Q15982460,1853,Joseph William Zaehnsdorf,male,United Kingdom,,,1930
0,http://www.wikidata.org/entity/Q376859,1923,Cyril M. Kornbluth,male,United States of America,Judaism,,1958
0,http://www.wikidata.org/entity/Q7917297,1869,Vaughan Kester,male,United States of America,,,1911
0,http://www.wikidata.org/entity/Q985138,1871,W. H. Davies,male,United Kingdom,,,1940
1,http://www.wikidata.org/entity/Q985138,1871,W. H. Davies,male,United Kingdom of Great Britain and Ireland,,,1940
0,http://www.wikidata.org/entity/Q171344,1697,William Hogarth,male,Kingdom of Great Britain,deism,,1764
1,http://www.wikidata.org/entity/Q171344,1697,William Hogarth,male,Kingdom of Great Britain,deism,,1764
0,http://www.wikidata.org/entity/Q78511,1868,Gustav Meyrink,male,Austria,Buddhism,German,1932
1,http://www.wikidata.org/entity/Q78511,1868,Gustav Meyrink,male,Austria,Protestantism,German,1932
0,http://www.wikidata.org/entity/Q57940,1864,Franz Oppenheimer,male,Kingdom of Prussia,,,1943
1,http://www.wikidata.org/entity/Q57940,1864,Franz Oppenheimer,male,Weimar Republic,,,1943
2,http://www.wikidata.org/entity/Q57940,1864,Franz Oppenheimer,male,German Empire,,,1943
0,http://www.wikidata.org/entity/Q662678,1835,Ottó Herman,male,Hungary,Lutheranism,,1914
0,http://www.wikidata.org/entity/Q171421,1841,Henry Morton Stanley,male,United Kingdom of Great Britain and Ireland,,,1904
0,http://www.wikidata.org/entity/Q3431022,1857,Richard Marsh,male,United Kingdom of Great Britain and Ireland,,,1915
0,http://www.wikidata.org/entity/Q449489,1729,Clara Reeve,female,United Kingdom of Great Britain and Ireland,,,1807
0,http://www.wikidata.org/entity/Q344080,1879,Talbot Mundy,male,United States of America,,,1940
1,http://www.wikidata.org/entity/Q344080,1879,Talbot Mundy,male,United Kingdom,,,1940
0,http://www.wikidata.org/entity/Q957543,1874,Ernest Shackleton,male,United Kingdom of Great Britain and Ireland,,,1922
0,http://www.wikidata.org/entity/Q722835,1862,Edvard Westermarck,male,Finland,,Swedish,1939
0,http://www.wikidata.org/entity/Q2550081,1877,Warwick Deeping,male,United Kingdom,,,1950
0,http://www.wikidata.org/entity/Q2036789,1886,Otfried Krzyzanowski,male,Austria,,,1918
0,http://www.wikidata.org/entity/Q41584766,1864,Margaret Pollock Sherwood,female,United States of America,,,1955
0,http://www.wikidata.org/entity/Q562402,1860,Joan Maragall,male,Spain,,,1910
1,http://www.wikidata.org/entity/Q562402,1860,Joan Maragall,male,Spain,,,1911
0,http://www.wikidata.org/entity/Q957519,1818,John Ball,male,United Kingdom of Great Britain and Ireland,Catholicism,,1889
0,http://www.wikidata.org/entity/Q6175761,1878,Jeffery Farnol,male,United Kingdom,,,1952
1,http://www.wikidata.org/entity/Q6175761,1878,Jeffery Farnol,male,United Kingdom of Great Britain and Ireland,,,1952
0,http://www.wikidata.org/entity/Q347356,1810,Asa Gray,male,United States of America,,,1888
0,http://www.wikidata.org/entity/Q2519303,1838,Edward S. Morse,male,United States of America,,,1925
0,http://www.wikidata.org/entity/Q268702,1780,Mary Somerville,female,United Kingdom of Great Britain and Ireland,,,1872
0,http://www.wikidata.org/entity/Q56650119,1856,Gregory Casparian,male,Turkey,,Turkish,1942
0,http://www.wikidata.org/entity/Q3156744,1873,John Davys Beresford,male,United Kingdom,,,1947
1,http://www.wikidata.org/entity/Q3156744,1873,John Davys Beresford,male,United Kingdom,,,1947
2,http://www.wikidata.org/entity/Q3156744,1873,John Davys Beresford,male,United Kingdom,,,1947
3,http://www.wikidata.org/entity/Q3156744,1873,John Davys Beresford,male,United Kingdom,,,1947
4,http://www.wikidata.org/entity/Q3156744,1873,John Davys Beresford,male,United Kingdom,,,1947
5,http://www.wikidata.org/entity/Q3156744,1873,John Davys Beresford,male,United Kingdom,,,1947
0,http://www.wikidata.org/entity/Q4822564,1901,Aurora Mardiganian,female,United States of America,,,1994
0,http://www.wikidata.org/entity/Q263254,1855,Marie Corelli,female,United Kingdom of Great Britain and Ireland,,Italian,1924
1,http://www.wikidata.org/entity/Q263254,1855,Marie Corelli,female,United Kingdom of Great Britain and Ireland,,English,1924
0,http://www.wikidata.org/entity/Q2712004,1747,John Aikin,male,Kingdom of Great Britain,,English,1822
1,http://www.wikidata.org/entity/Q2712004,1747,John Aikin,male,United Kingdom of Great Britain and Ireland,,English,1822
0,http://www.wikidata.org/entity/Q604661,1831,William Hale White,male,United Kingdom,,,1913
0,http://www.wikidata.org/entity/Q295386,1873,G. E. Moore,male,United Kingdom,atheism,,1958
0,http://www.wikidata.org/entity/Q2571058,1872,Wilfred Trotter,male,United Kingdom,,,1939
0,http://www.wikidata.org/entity/Q6317720,1860,Justin Huntly McCarthy,male,United Kingdom,,,1936
1,http://www.wikidata.org/entity/Q6317720,1860,Justin Huntly McCarthy,male,United Kingdom of Great Britain and Ireland,,,1936
2,http://www.wikidata.org/entity/Q6317720,1860,Justin Huntly McCarthy,male,United Kingdom,,,1936
3,http://www.wikidata.org/entity/Q6317720,1860,Justin Huntly McCarthy,male,United Kingdom of Great Britain and Ireland,,,1936
0,http://www.wikidata.org/entity/Q298773,1809,Mariano José de Larra,male,Spain,,,1837
0,http://www.wikidata.org/entity/Q3345956,1790,Patrick Matthew,male,United Kingdom of Great Britain and Ireland,,,1874
0,http://www.wikidata.org/entity/Q188569,1756,William Godwin,male,Kingdom of Great Britain,atheism,French,1836
1,http://www.wikidata.org/entity/Q188569,1756,William Godwin,male,United Kingdom of Great Britain and Ireland,atheism,French,1836
0,http://www.wikidata.org/entity/Q23715146,1849,Frank Cowper,male,United Kingdom of Great Britain and Ireland,,English,1930
0,http://www.wikidata.org/entity/Q984217,1844,Edward Carpenter,male,United Kingdom,Anglicanism,,1929
1,http://www.wikidata.org/entity/Q984217,1844,Edward Carpenter,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1929
0,http://www.wikidata.org/entity/Q12718,1798,Auguste Comte,male,France,agnostic atheism,French,1857
0,http://www.wikidata.org/entity/Q715814,1871,Winston Churchill,male,United States of America,,,1947
0,http://www.wikidata.org/entity/Q711666,1865,Arthur Symons,male,United Kingdom,,,1945
0,http://www.wikidata.org/entity/Q5487805,1877,Frank L. Packard,male,Canada,,,1942
0,http://www.wikidata.org/entity/Q348489,1730,James Bruce,male,Kingdom of Great Britain,,,1794
0,http://www.wikidata.org/entity/Q548776,1851,William Quan Judge,male,United States of America,Blavatskian theosophy,,1896
1,http://www.wikidata.org/entity/Q548776,1851,William Quan Judge,male,United Kingdom of Great Britain and Ireland,Blavatskian theosophy,,1896
0,http://www.wikidata.org/entity/Q228494,1806,Elizabeth Barrett Browning,female,United Kingdom of Great Britain and Ireland,,English,1861
0,http://www.wikidata.org/entity/Q189454,1831,Helena Blavatsky,female,United States of America,Blavatskian theosophy,,1891
1,http://www.wikidata.org/entity/Q189454,1831,Helena Blavatsky,female,Russian Empire,Blavatskian theosophy,,1891
0,http://www.wikidata.org/entity/Q139549,1818,Zachris Topelius,male,Grand Principality of Finland,Lutheranism,Swedish,1898
0,http://www.wikidata.org/entity/Q47737,1883,Khalil Gibran,male,Ottoman Empire,,Lebanese Arabic,1931
1,http://www.wikidata.org/entity/Q47737,1883,Khalil Gibran,male,Lebanese Republic under French mandate,,Lebanese Arabic,1931
2,http://www.wikidata.org/entity/Q47737,1883,Khalil Gibran,male,State of Greater Lebanon,,Lebanese Arabic,1931
0,http://www.wikidata.org/entity/Q459275,1783,"Sydney, Lady Morgan",female,United Kingdom of Great Britain and Ireland,,English,1859
0,http://www.wikidata.org/entity/Q189665,1812,Ivan Goncharov,male,Russian Empire,,,1891
0,http://www.wikidata.org/entity/Q1825813,1866,Lincoln Steffens,male,United States of America,,,1936
0,http://www.wikidata.org/entity/Q3371696,1893,Paul Lintier,male,France,,French,1916
0,http://www.wikidata.org/entity/Q1894814,1857,Margaret Deland,female,United States of America,,,1945
0,http://www.wikidata.org/entity/Q3193974,1853,Kate Norgate,female,United Kingdom,,,1935
1,http://www.wikidata.org/entity/Q3193974,1853,Kate Norgate,female,United Kingdom of Great Britain and Ireland,,,1935
0,http://www.wikidata.org/entity/Q355676,1873,Mariano Azuela,male,Mexico,,,1952
0,http://www.wikidata.org/entity/Q3746686,1843,Florence Montgomery,female,United Kingdom of Great Britain and Ireland,,,1923
0,http://www.wikidata.org/entity/Q739438,1860,D'Arcy Wentworth Thompson,male,United Kingdom,,,1948
1,http://www.wikidata.org/entity/Q739438,1860,D'Arcy Wentworth Thompson,male,United Kingdom of Great Britain and Ireland,,,1948
0,http://www.wikidata.org/entity/Q355245,1839,Henry George,male,United States of America,,,1897
0,http://www.wikidata.org/entity/Q866496,1859,Fergus Hume,male,United Kingdom,,,1932
0,http://www.wikidata.org/entity/Q5589250,1841,Robert Williams Buchanan,male,United Kingdom of Great Britain and Ireland,,,1901
0,http://www.wikidata.org/entity/Q47946,1856,Henry Morgenthau,male,United States of America,Judaism,,1946
0,http://www.wikidata.org/entity/Q720062,1883,Asa Arthur Schaeffer,male,United States of America,,,1980
1,http://www.wikidata.org/entity/Q720062,1883,Asa Arthur Schaeffer,male,United States of America,,,1980
