,Unnamed: 0.1,Unnamed: 0,id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear_x,authorLabel_x,book_QN,author_QN,index,birthYear_y,workLabel,authorLabel_y,genderLabel,citizenshipLabel,religionLabel,nativeLanguageLabel,PublicationYear,deathYear,deathYearMatch,,
2761,2761,319,PG68237,,Unravelled Knots,"Orczy, Emmuska Orczy, Baroness",1865,1947,['en'],59,"{'English fiction -- 20th century', 'Detective and mystery stories, English', 'Short stories, English'}",,Unravelled Knots,Orczy,http://www.wikidata.org/entity/Q7897332,http://www.wikidata.org/entity/Q234530,1865,Emma Orczy,Q7897332,Q234530,0,1865,Unravelled Knots,Emma Orczy,female,United Kingdom,,,1925,1947,1,,
2762,2762,322,PG6824,,Mary Anerley: A Yorkshire Tale,"Blackmore, R. D. (Richard Doddridge)",1825,1900,['en'],85,{'Yorkshire (England) -- Fiction'},,Mary Anerley,Blackmore,http://www.wikidata.org/entity/Q16386908,http://www.wikidata.org/entity/Q3316148,1825,Richard Doddridge Blackmore,Q16386908,Q3316148,0,1825,Mary Anerley,Richard Doddridge Blackmore,male,United Kingdom of Great Britain and Ireland,,English,1880,1900,1,,
2763,2763,323,PG68325,,Nomad,"Smith, George O. (George Oliver)",1911,1981,['en'],36,{'Science fiction'},,Nomad,Smith,http://www.wikidata.org/entity/Q7048388,http://www.wikidata.org/entity/Q5542993,1911,George O. Smith,Q7048388,Q5542993,0,1911,Nomad,George O. Smith,male,United States of America,,,1950,1981,1,,
2764,2764,324,PG6835,,"Zerbin, oder die neuere Philosophie","Lenz, Jakob Michael Reinhold",1751,1792,['de'],45,{'Germany -- Social life and customs -- 18th century -- Fiction'},,Zerbin,Lenz,http://www.wikidata.org/entity/Q191509,http://www.wikidata.org/entity/Q76417,1751,Jakob Michael Reinhold Lenz,Q191509,Q76417,0,1751,Zerbin,Jakob Michael Reinhold Lenz,male,Germany,,German,1776,1792,1,,
2765,2765,325,PG68377,,Let's Get Together,"Asimov, Isaac",1920,1992,['en'],361,"{'Cold War -- Fiction', 'Science fiction', 'Robots -- Fiction', 'Short stories', 'Weapons -- Fiction'}",,Let's Get Together,Asimov,http://www.wikidata.org/entity/Q831504,http://www.wikidata.org/entity/Q34981,1920,Isaac Asimov,Q831504,Q34981,0,1920,Let's Get Together,Isaac Asimov,male,United States of America,atheism,Yiddish,1957,1992,1,,
2766,2766,326,PG683,,The Compleat Angler,"Walton, Izaak",1593,1683,['en'],152,{'Fishing -- Early works to 1800'},,The Compleat Angler,Walton,http://www.wikidata.org/entity/Q3225234,http://www.wikidata.org/entity/Q562133,1593,Izaak Walton,Q3225234,Q562133,0,1593,The Compleat Angler,Izaak Walton,male,United Kingdom,,,1653,1683,1,,
2767,2767,328,PG68411,,Bellarion the Fortunate: A romance,"Sabatini, Rafael",1875,1950,['en'],62,{'Italy -- History -- 1268-1492 -- Fiction'},,Bellarion the Fortunate,Sabatini,http://www.wikidata.org/entity/Q4883504,http://www.wikidata.org/entity/Q345104,1875,Rafael Sabatini,Q4883504,Q345104,0,1875,Bellarion the Fortunate,Rafael Sabatini,male,Italy,,,1926,1950,1,,
2768,2768,329,PG68416,,Birds and their nests,"Howitt, Mary (Mary Botham)",1799,1888,['en'],45,"{'Birds -- Nests -- Juvenile literature', 'Birds -- Juvenile literature', 'Natural history -- Juvenile literature'}",,Birds and their nests,Howitt,http://www.wikidata.org/entity/Q51447910,http://www.wikidata.org/entity/Q521991,1799,Mary Howitt,Q51447910,Q521991,0,1799,Birds and their nests,Mary Howitt,female,Kingdom of Great Britain,,English,1871,1888,1,,
2769,2769,330,PG68468,,Told by the Colonel,"Alden, W. L. (William Livingston)",1837,1908,['en'],30,"{'Storytellers -- Fiction', 'Humorous stories, American', 'Americans -- France -- Fiction', 'Storytelling -- Fiction'}",,Told by the Colonel,Alden,http://www.wikidata.org/entity/Q124090876,http://www.wikidata.org/entity/Q1615369,1837,William L. Alden,Q124090876,Q1615369,0,1837,Told by the Colonel,William L. Alden,male,United States of America,,,1893,1908,1,,
2770,2770,334,PG68523,,Pattern for Conquest,"Smith, George O. (George Oliver)",1911,1981,['en'],32,{'Science fiction'},,Pattern for Conquest,Smith,http://www.wikidata.org/entity/Q7148379,http://www.wikidata.org/entity/Q5542993,1911,George O. Smith,Q7148379,Q5542993,0,1911,Pattern for Conquest,George O. Smith,male,United States of America,,,1949,1981,1,,
2771,2771,337,PG68547,,He,"Lovecraft, H. P. (Howard Phillips)",1890,1937,['en'],137,"{'Short stories', 'Horror tales', 'New York (N.Y.) -- Fiction'}",,He,Lovecraft,http://www.wikidata.org/entity/Q636960,http://www.wikidata.org/entity/Q169566,1890,H. P. Lovecraft,Q636960,Q169566,0,1890,He,H. P. Lovecraft,male,United States of America,atheism,,1925,1937,1,,
2772,2772,338,PG68574,,The case against evolution,"O'Toole, George Barry",1886,1944,['en'],54,{'Evolution'},,The case against evolution,O'Toole,http://www.wikidata.org/entity/Q51452865,http://www.wikidata.org/entity/Q4864587,1886,Barry O'Toole,Q51452865,Q4864587,0,1886,The case against evolution,Barry O'Toole,male,United States of America,Catholic Church,,1925,1944,1,,
2773,2773,340,PG68580,,A handbook of systematic botany,"Warming, Eugenius",1841,1924,['en'],79,{'Plants -- Classification'},,A handbook of systematic botany,Warming,http://www.wikidata.org/entity/Q51486470,http://www.wikidata.org/entity/Q355888,1841,Eugenius Warming,Q51486470,Q355888,0,1840,A handbook of systematic botany,Eugenius Warming,male,Denmark,,,1895,1924,1,,
2774,2774,341,PG68730,,Exploration Team,"Leinster, Murray",1896,1975,['en'],90,"{'Life on other planets -- Fiction', 'Science fiction', 'Space colonies -- Fiction', 'Adventure stories', 'Human-animal relationships -- Fiction', 'Predatory animals -- Fiction', 'Bears -- Fiction'}",,Exploration Team,Leinster,http://www.wikidata.org/entity/Q5421321,http://www.wikidata.org/entity/Q550449,1896,Murray Leinster,Q5421321,Q550449,0,1896,Exploration Team,Murray Leinster,male,United States of America,,,1956,1975,1,,
2775,2775,342,PG68754,,"Glenarvon, Volume 1 (of 3)","Lamb, Caroline, Lady",1785,1828,['en'],72,"{'Romans à clef', 'Ireland -- History -- Rebellion of 1798 -- Fiction', 'Gothic fiction', 'Man-woman relationships -- Fiction'}",,Glenarvon,Lamb,http://www.wikidata.org/entity/Q3771960,http://www.wikidata.org/entity/Q235665,1785,Lady Caroline Lamb,Q3771960,Q235665,0,1785,Glenarvon,Lady Caroline Lamb,female,United Kingdom,,,1816,1828,1,,
2776,2776,355,PG6877,,The Head of Kay's,"Wodehouse, P. G. (Pelham Grenville)",1881,1975,['en'],48,{'Schools -- Fiction'},,The Head of Kay's,Wodehouse,http://www.wikidata.org/entity/Q7739105,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q7739105,Q207515,0,1881,The Head of Kay's,P. G. Wodehouse,male,United States of America,,,1905,1975,1,,
2777,2777,356,PG6879,,The Gold Bat,"Wodehouse, P. G. (Pelham Grenville)",1881,1975,['en'],102,"{'Sports -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction', 'Humorous stories, English', 'Schools -- Juvenile fiction'}",,The Gold Bat,Wodehouse,http://www.wikidata.org/entity/Q7736961,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q7736961,Q207515,0,1881,The Gold Bat,P. G. Wodehouse,male,United States of America,,,1904,1975,1,,
2778,2778,357,PG687,,A Personal Record,"Conrad, Joseph",1857,1924,['en'],91,"{'Novelists, English -- 20th century -- Biography', 'Conrad, Joseph, 1857-1924'}",,A Personal Record,Conrad,http://www.wikidata.org/entity/Q16514368,http://www.wikidata.org/entity/Q82925,1857,Joseph Conrad,Q16514368,Q82925,0,1857,A Personal Record,Joseph Conrad,male,United Kingdom,atheism,,1912,1924,1,,
2779,2779,43,PG9339,,A Personal Record,"Conrad, Joseph",1857,1924,['en'],14,"{'Novelists, English -- 20th century -- Biography', 'Conrad, Joseph, 1857-1924'}",,A Personal Record,Conrad,http://www.wikidata.org/entity/Q16514368,http://www.wikidata.org/entity/Q82925,1857,Joseph Conrad,Q16514368,Q82925,0,1857,A Personal Record,Joseph Conrad,male,United Kingdom,atheism,,1912,1924,1,,
2780,2780,361,PG6880,,The Coming of Bill,"Wodehouse, P. G. (Pelham Grenville)",1881,1975,['en'],87,{'Humorous stories'},,The Coming of Bill,Wodehouse,http://www.wikidata.org/entity/Q7726960,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q7726960,Q207515,0,1881,The Coming of Bill,P. G. Wodehouse,male,United States of America,,,1920,1975,1,,
2781,2781,362,PG68815,,Galactic Patrol,"Smith, E. E. (Edward Elmer)",1890,1965,['en'],264,"{'Space warfare -- Fiction', 'Life on other planets -- Fiction', 'Science fiction', 'Space pirates -- Fiction', 'Interplanetary voyages -- Fiction', 'Peace officers -- Fiction', 'Telepathy -- Fiction'}",,Galactic Patrol,Smith,http://www.wikidata.org/entity/Q5517801,http://www.wikidata.org/entity/Q144090,1890,Edward Elmer Smith,Q5517801,Q144090,0,1890,Galactic Patrol,Edward Elmer Smith,male,United States of America,,,1937,1965,1,,
2782,2782,364,PG68966,,The Snake's Pass,"Stoker, Bram",1847,1912,['en'],85,"{'Love stories', 'Ireland -- Social conditions -- Fiction'}",,The Snake's Pass,Stoker,http://www.wikidata.org/entity/Q7764969,http://www.wikidata.org/entity/Q36184,1847,Bram Stoker,Q7764969,Q36184,0,1847,The Snake's Pass,Bram Stoker,male,United Kingdom of Great Britain and Ireland,,,1890,1912,1,,
2783,2783,365,PG68991,,"Giant brains; or, Machines that think","Berkeley, Edmund Callis",1909,1988,['en'],142,{'Computers -- Popular works'},,Giant brains,Berkeley,http://www.wikidata.org/entity/Q114959521,http://www.wikidata.org/entity/Q93081,1909,Edmund Berkeley,Q114959521,Q93081,0,1909,Giant brains,Edmund Berkeley,male,United States of America,,,1949,1988,1,,
2784,2784,366,PG6900,,Rudin: A Novel,"Turgenev, Ivan Sergeevich",1818,1883,['en'],102,"{'Russia -- Intellectual life -- 1801-1917 -- Fiction', 'Turgenev, Ivan Sergeevich, 1818-1883 -- Translations into English', 'Man-woman relationships -- Fiction', 'Upper class -- Russia -- Fiction'}",,Rudin,Turgenev,http://www.wikidata.org/entity/Q1094891,http://www.wikidata.org/entity/Q42831,1818,Ivan Turgenev,Q1094891,Q42831,0,1818,Rudin,Ivan Turgenev,male,Russian Empire,,,1856,1883,1,,
2785,2785,370,PG69027,,Mammonart: An essay in economic interpretation,"Sinclair, Upton",1878,1968,['en'],49,"{'Literature -- History and criticism -- Theory, etc.', 'Economics and literature', 'Arts and society'}",,Mammonart,Sinclair,http://www.wikidata.org/entity/Q6745842,http://www.wikidata.org/entity/Q216134,1878,Upton Sinclair,Q6745842,Q216134,0,1878,Mammonart,Upton Sinclair,male,United States of America,,,1925,1968,1,,
2786,2786,373,PG69070,,The Isle of Retribution,"Marshall, Edison",1894,1967,['en'],26,"{'Alaska -- Fiction', 'Children of the rich -- Fiction', 'Islands -- Fiction', 'Mate selection -- Fiction', 'Adventure stories', 'Prisoners -- Fiction'}",,The Isle of Retribution,Marshall,http://www.wikidata.org/entity/Q97040795,http://www.wikidata.org/entity/Q5338401,1894,Edison Marshall,Q97040795,Q5338401,0,1894,The Isle of Retribution,Edison Marshall,male,United States of America,,,1923,1967,1,,
2787,2787,374,PG69081,,Westafrikanische Kautschuk-Expedition,"Schlechter, Rudolf",1872,1925,['de'],30,"{'Rubber', 'Plants -- Cameroon', 'Cameroon -- Description and travel'}",,Westafrikanische Kautschuk-Expedition,Schlechter,http://www.wikidata.org/entity/Q51433813,http://www.wikidata.org/entity/Q62278,1872,Rudolf Schlechter,Q51433813,Q62278,0,1872,Westafrikanische Kautschuk-Expedition,Rudolf Schlechter,male,Germany,,,1900,1925,1,,
2788,2788,376,PG69110,,The Magic Christian,"Southern, Terry",1924,1995,['en'],68,"{'Ocean liners -- Fiction', 'Black humor', 'Satire', 'Avarice -- Fiction', 'Millionaires -- Fiction', 'Humorous stories'}",,The Magic Christian,Southern,http://www.wikidata.org/entity/Q7749404,http://www.wikidata.org/entity/Q591270,1924,Terry Southern,Q7749404,Q591270,0,1924,The Magic Christian,Terry Southern,male,United States of America,,English,1959,1995,1,,
2789,2789,378,PG69169,,In sloot en plas,"Heimans, Eli",1861,1914,['nl'],23,"{'Natural history -- Netherlands', 'Freshwater animals', 'Freshwater plants'}",,In sloot en plas,Heimans,http://www.wikidata.org/entity/Q116431926,http://www.wikidata.org/entity/Q2529493,1861,Eli Heimans,Q116431926,Q2529493,0,1861,In sloot en plas,Eli Heimans,male,Kingdom of the Netherlands,Judaism,,1895,1914,1,,
2790,2790,379,PG69187,,O Cortiço,"Azevedo, Aluísio",1857,1913,['pt'],130,"{'Landlords -- Fiction', 'Brazil -- Social life and customs -- 19th century -- Fiction', 'Immigrants -- Brazil -- Fiction', 'Slums -- Fiction', 'Historical fiction', 'Man-woman relationships -- Fiction'}",,O Cortiço,Azevedo,http://www.wikidata.org/entity/Q3285425,http://www.wikidata.org/entity/Q2840554,1857,Aluísio Azevedo,Q3285425,Q2840554,0,1857,O Cortiço,Aluísio Azevedo,male,Brazil,,Portuguese,1890,1913,1,,
2791,2791,380,PG69191,,The Cave Girl,"Burroughs, Edgar Rice",1875,1950,['en'],174,"{'Islands -- Fiction', 'Science fiction', 'Cave dwellers -- Fiction', 'Oceania -- Fiction', 'Primitive societies -- Fiction', 'Adventure stories', 'Survival -- Fiction'}",,The Cave Girl,Burroughs,http://www.wikidata.org/entity/Q7721784,http://www.wikidata.org/entity/Q148234,1875,Edgar Rice Burroughs,Q7721784,Q148234,0,1875,The Cave Girl,Edgar Rice Burroughs,male,United States of America,,English,1925,1950,1,,
2792,2792,381,PG69223,,Queer little people,"Stowe, Harriet Beecher",1811,1896,['en'],49,"{'Animals -- Juvenile fiction', ""Children's stories, American""}",,Queer little people,Stowe,http://www.wikidata.org/entity/Q51426227,http://www.wikidata.org/entity/Q102513,1811,Harriet Beecher Stowe,Q51426227,Q102513,0,1811,Queer little people,Harriet Beecher Stowe,female,United States of America,Protestantism,English,1867,1896,1,,
2793,2793,382,PG6927,,The White Feather,"Wodehouse, P. G. (Pelham Grenville)",1881,1975,['en'],74,"{'Schools -- Fiction', ""Children's stories""}",,The White Feather,Wodehouse,http://www.wikidata.org/entity/Q7774492,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q7774492,Q207515,0,1881,The White Feather,P. G. Wodehouse,male,United States of America,,,1907,1975,1,,
2794,2794,385,PG69355,,Footing it in Franconia,"Torrey, Bradford",1843,1912,['en'],31,"{'Franconia Mountains (N.H.)', 'Natural history -- Outdoor books', 'White Mountains (N.H. and Me.)'}",,Footing it in Franconia,Torrey,http://www.wikidata.org/entity/Q51431344,http://www.wikidata.org/entity/Q2923472,1843,Bradford Torrey,Q51431344,Q2923472,0,1843,Footing it in Franconia,Bradford Torrey,male,United States of America,,,1901,1912,1,,
2795,2795,386,PG69362,,Mendel's principles of heredity: A defence,"Bateson, William",1861,1926,['en'],38,"{""Mendel's law"", 'Heredity', 'Hybridization', ""Weldon, Walter Frank Raphael. Mendel's laws of alternative inheritance in peas""}",,Mendel's principles of heredity,Bateson,http://www.wikidata.org/entity/Q51424064,http://www.wikidata.org/entity/Q297302,1861,William Bateson,Q51424064,Q297302,0,1861,Mendel's principles of heredity,William Bateson,male,United Kingdom of Great Britain and Ireland,,,1913,1926,1,,
2796,2796,387,PG6939,,"Old Mortality, Volume 1.","Scott, Walter",1771,1832,['en'],15,"{'Scotland -- History -- 1660-1688 -- Fiction', 'Historical fiction', 'Bothwell Bridge, Battle of, Scotland, 1679 -- Fiction', 'War stories'}",,Old Mortality,Scott,http://www.wikidata.org/entity/Q3234969,http://www.wikidata.org/entity/Q79025,1771,Walter Scott,Q3234969,Q79025,0,1771,Old Mortality,Walter Scott,male,United Kingdom,,English,1816,1832,1,,
2797,2797,396,PG69402,,"Twice round the clock; or, The hours of the day and night in London","Sala, George Augustus",1828,1895,['en'],62,{'London (England) -- Social life and customs -- 19th century'},,Twice round the clock,Sala,http://www.wikidata.org/entity/Q110799233,http://www.wikidata.org/entity/Q5536500,1828,George Augustus Sala,Q110799233,Q5536500,0,1828,Twice round the clock,George Augustus Sala,male,United Kingdom of Great Britain and Ireland,,,1858,1895,1,,
2798,2798,397,PG69425,,"Paradisi in sole paradisus terrestris, or, A garden of all sorts of pleasant flowers which our English ayre will permitt to be noursed vp: a kitchen garden of all manner of herbes, rootes & fruites for meate or sauce vsed with vs, and, an orchard of all sorte of fruitbearing trees and shrubbes fit for our land, together with the right orderinge, planting & preseruing of them and their vses & vertues","Parkinson, John",1567,1650,['en'],39,"{'Gardening -- Early works to 1800', 'Gardening -- England -- Early works to 1800'}",,Paradisi in sole paradisus terrestris,Parkinson,http://www.wikidata.org/entity/Q51516629,http://www.wikidata.org/entity/Q256288,1567,John Parkinson,Q51516629,Q256288,0,1567,Paradisi in sole paradisus terrestris,John Parkinson,male,Kingdom of England,,,1904,1650,1,,
2799,2799,399,PG6955,,The Prince and Betty,"Wodehouse, P. G. (Pelham Grenville)",1881,1975,['en'],77,{'Humorous stories'},,The Prince and Betty,Wodehouse,http://www.wikidata.org/entity/Q7758254,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q7758254,Q207515,0,1881,The Prince and Betty,P. G. Wodehouse,male,United States of America,,,1912,1975,1,,
2800,2800,401,PG69584,,Gray Lensman,"Smith, E. E. (Edward Elmer)",1890,1965,['en'],222,"{'Space warfare -- Fiction', 'Life on other planets -- Fiction', 'Science fiction'}",,Gray Lensman,Smith,http://www.wikidata.org/entity/Q3223001,http://www.wikidata.org/entity/Q144090,1890,Edward Elmer Smith,Q3223001,Q144090,0,1890,Gray Lensman,Edward Elmer Smith,male,United States of America,,,1939,1965,1,,
2801,2801,403,PG696,,The Castle of Otranto,"Walpole, Horace",1717,1797,['en'],1828,"{'Horror tales', 'Gothic fiction', 'Inheritance and succession -- Fiction'}",,The Castle of Otranto,Walpole,http://www.wikidata.org/entity/Q548576,http://www.wikidata.org/entity/Q309903,1717,Horace Walpole,Q548576,Q309903,0,1717,The Castle of Otranto,Horace Walpole,male,Kingdom of Great Britain,,,1764,1797,1,,
2802,2802,408,PG69804,,Muzsika: Elbeszélések,"Molnár, Ferenc",1878,1952,['hu'],19,"{'Short stories, Hungarian', 'Hungarian fiction -- 20th century'}",,Muzsika,Molnár,http://www.wikidata.org/entity/Q42193227,http://www.wikidata.org/entity/Q296809,1878,Ferenc Molnár,Q42193227,Q296809,0,1878,Muzsika,Ferenc Molnár,male,Hungary,,,1908,1952,1,,
2803,2803,410,PG6984,,The Pothunters,"Wodehouse, P. G. (Pelham Grenville)",1881,1975,['en'],83,"{'Humorous stories', 'Schools -- Fiction', 'Theft -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",,The Pothunters,Wodehouse,http://www.wikidata.org/entity/Q7757889,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q7757889,Q207515,0,1881,The Pothunters,P. G. Wodehouse,male,United States of America,,,1902,1975,1,,
2804,2804,411,PG6985,,A Prefect's Uncle,"Wodehouse, P. G. (Pelham Grenville)",1881,1975,['en'],133,"{'Uncles -- Fiction', 'Schools -- Fiction', 'Schoolboys -- Fiction', 'Humorous stories', 'Cricket stories'}",,A Prefect's Uncle,Wodehouse,http://www.wikidata.org/entity/Q4659002,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q4659002,Q207515,0,1881,A Prefect's Uncle,P. G. Wodehouse,male,United States of America,,,1903,1975,1,,
2805,2805,412,PG69872,,Le monde de la mer,"Moquin-Tandon, Alfred",1804,1863,['fr'],99,"{'Marine animals', 'Marine plants'}",,Le monde de la mer,Moquin-Tandon,http://www.wikidata.org/entity/Q51380333,http://www.wikidata.org/entity/Q55068622,1804,Alfred Moquin-Tandon,Q51380333,Q55068622,0,1804,Le monde de la mer,Alfred Moquin-Tandon,male,France,,,1866,1863,1,,
