,Unnamed: 0,id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN,name
1996,3742,PG38241,,Uncle's Dream; and The Permanent Husband,"Dostoyevsky, Fyodor",1821,1881.0,['en'],87,"{'Russia -- Social life and customs -- 1533-1917 -- Fiction', 'Princes -- Russia -- Fiction'}",,Uncle's Dream,Dostoyevsky,http://www.wikidata.org/entity/Q1129859,http://www.wikidata.org/entity/Q991,1821,Fyodor Dostoyevsky,Q1129859,Q991,Fyodor Dostoyevsky
1997,3744,PG3833,,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies,"Parker, K. Langloh (Katie Langloh)",1856,1940.0,['en'],71,{'Folklore -- Australia'},,Australian Legendary Tales,Parker,http://www.wikidata.org/entity/Q28936838,http://www.wikidata.org/entity/Q6342921,1856,K. Langloh Parker,Q28936838,Q6342921,K. Langloh Parker
1998,3745,PG3837,,Hospital Sketches,"Alcott, Louisa May",1832,1888.0,['en'],350,"{'United States -- History -- Civil War, 1861-1865 -- Medical care', 'Washington (D.C.) -- History -- 19th century', 'Military hospitals -- Washington (D.C.) -- History -- 19th century', 'Alcott, Louisa May, 1832-1888 -- Career in nursing', 'United States -- History -- Civil War, 1861-1865 -- Personal narratives', 'United States -- History -- Civil War, 1861-1865 -- Hospitals', 'United States -- History -- Civil War, 1861-1865 -- Women', 'Nurses -- United States -- Biography', 'Georgetown (Washington, D.C.) -- History -- 19th century', 'Military nursing -- United States -- History -- 19th century'}",,Hospital Sketches,Alcott,http://www.wikidata.org/entity/Q16386106,http://www.wikidata.org/entity/Q185696,1832,Louisa May Alcott,Q16386106,Q185696,Louisa May Alcott
2000,3747,PG38410,,"The Star-Treader, and other poems","Smith, Clark Ashton",1893,1961.0,['en'],126,{'American poetry'},,The Star-Treader,Smith,http://www.wikidata.org/entity/Q19099821,http://www.wikidata.org/entity/Q555298,1893,Clark Ashton Smith,Q19099821,Q555298,Clark Ashton Smith
2001,3748,PG38413,,The King of Schnorrers: Grotesques and Fantasies,"Zangwill, Israel",1864,1926.0,['en'],65,"{'Humorous stories', 'Jews -- England -- Fiction', 'London (England) -- Fiction', 'Jewish fiction'}",,The King of Schnorrers,Zangwill,http://www.wikidata.org/entity/Q3795460,http://www.wikidata.org/entity/Q113681,1864,Israel Zangwill,Q3795460,Q113681,Israel Zangwill
2002,3750,PG38413,,The King of Schnorrers: Grotesques and Fantasies,"Zangwill, Israel",1864,1926.0,['en'],65,"{'Humorous stories', 'Jews -- England -- Fiction', 'London (England) -- Fiction', 'Jewish fiction'}",,The King of Schnorrers,Zangwill,http://www.wikidata.org/entity/Q113630184,http://www.wikidata.org/entity/Q113681,1864,Israel Zangwill,Q113630184,Q113681,Israel Zangwill
2003,3752,PG38424,,Notes of a Son and Brother,"James, Henry",1843,1916.0,['en'],52,"{'James, Henry, 1811-1882', 'James, William, 1842-1910'}",,Notes of a Son and Brother,James,http://www.wikidata.org/entity/Q7062617,http://www.wikidata.org/entity/Q170509,1843,Henry James,Q7062617,Q170509,Henry James
2004,3753,PG38443,,The Croxley Master: A Great Tale Of The Prize Ring,"Doyle, Arthur Conan",1859,1930.0,['en'],38,"{'Boxers (Sports) -- Fiction', 'Boxing stories'}",,The Croxley Master,Doyle,http://www.wikidata.org/entity/Q66737811,http://www.wikidata.org/entity/Q35610,1859,Arthur Conan Doyle,Q66737811,Q35610,Arthur Conan Doyle
2005,3754,PG38493,,Jess: Épisode de la guerre du Transvaal,"Haggard, H. Rider (Henry Rider)",1856,1925.0,['fr'],21,"{'Adventure stories', 'Transvaal (South Africa) -- Fiction'}",,Jess,Haggard,http://www.wikidata.org/entity/Q16386455,http://www.wikidata.org/entity/Q237196,1856,H. Rider Haggard,Q16386455,Q237196,H. Rider Haggard
2007,3756,PG384,,The Lost Prince,"Burnett, Frances Hodgson",1849,1924.0,['en'],186,"{'Princes -- Fiction', 'Refugees -- Fiction', 'People with disabilities -- Fiction', 'Fathers and sons -- Fiction'}",,The Lost Prince,Burnett,http://www.wikidata.org/entity/Q7748704,http://www.wikidata.org/entity/Q276028,1849,Frances Hodgson Burnett,Q7748704,Q276028,Frances Hodgson Burnett
2008,3757,PG38510,,Discipline,"Brunton, Mary",1778,1818.0,['en'],74,"{'Christian life', 'Young women -- Conduct of life -- Fiction', 'Great Britain -- Social life and customs -- Fiction'}",,Discipline,Brunton,http://www.wikidata.org/entity/Q60172710,http://www.wikidata.org/entity/Q3296149,1778,Mary Brunton,Q60172710,Q3296149,Mary Brunton
2009,3758,PG38561,,The White Peacock,"Lawrence, D. H. (David Herbert)",1885,1930.0,['en'],105,"{'Midlands (England) -- Fiction', 'Bildungsromans', 'Young men -- Fiction'}",,The White Peacock,Lawrence,http://www.wikidata.org/entity/Q7774542,http://www.wikidata.org/entity/Q34970,1885,D. H. Lawrence,Q7774542,Q34970,D. H. Lawrence
2014,3764,PG386,,"Virginibus Puerisque, and Other Papers","Stevenson, Robert Louis",1850,1894.0,['en'],131,{'Essays'},,Virginibus Puerisque,Stevenson,http://www.wikidata.org/entity/Q19048962,http://www.wikidata.org/entity/Q1512,1850,Robert Louis Stevenson,Q19048962,Q1512,Robert Louis Stevenson
2015,3765,PG38703,,The Black Moth: A Romance of the XVIIIth Century,"Heyer, Georgette",1902,1974.0,['en'],201,"{'Love stories', 'Aristocracy (Social class) -- England -- Fiction', 'Historical fiction', 'Regency fiction', 'Man-woman relationships -- Fiction'}",,The Black Moth,Heyer,http://www.wikidata.org/entity/Q7718392,http://www.wikidata.org/entity/Q272706,1902,Georgette Heyer,Q7718392,Q272706,Georgette Heyer
2020,3771,PG388,,The Crossing,"Churchill, Winston",1871,1947.0,['en'],112,"{'Northwest, Old -- History -- Revolution, 1775-1783 -- Fiction', 'Frontier and pioneer life -- Fiction', 'Kentucky -- Fiction', 'Clark, George Rogers, 1752-1818 -- Fiction', 'Historical fiction', 'Louisiana -- Fiction'}",,The Crossing,Churchill,http://www.wikidata.org/entity/Q7728182,http://www.wikidata.org/entity/Q715814,1871,Winston Churchill,Q7728182,Q715814,Winston Churchill
2021,3774,PG38949,,"Charles Auchester, Volume 1 (of 2)","Sheppard, Elizabeth Sara",1830,1862.0,['en'],35,{'Musical fiction'},,Charles Auchester,Sheppard,http://www.wikidata.org/entity/Q23307970,http://www.wikidata.org/entity/Q18537008,1830,Elizabeth Sara Sheppard,Q23307970,Q18537008,Elizabeth Sara Sheppard
2023,3779,PG389,,The Great God Pan,"Machen, Arthur",1863,1947.0,['en'],1240,"{'Paranormal fiction', 'Horror tales'}",,The Great God Pan,Machen,http://www.wikidata.org/entity/Q1394704,http://www.wikidata.org/entity/Q540166,1863,Arthur Machen,Q1394704,Q540166,Arthur Machen
2025,3781,PG39017,,"Eight Lectures on Theoretical Physics, Delivered at Columbia University in 1909","Planck, Max",1858,1947.0,['en'],161,{'Physics'},,Eight Lectures on Theoretical Physics,Planck,http://www.wikidata.org/entity/Q19093110,http://www.wikidata.org/entity/Q9021,1858,Max Planck,Q19093110,Q9021,Max Planck
2026,3782,PG39018,,Mr. Marx's Secret,"Oppenheim, E. Phillips (Edward Phillips)",1866,1946.0,['en'],27,"{'Fiction', 'Detective and mystery stories'}",,Mr. Marx's Secret,Oppenheim,http://www.wikidata.org/entity/Q124085368,http://www.wikidata.org/entity/Q163069,1866,E. Phillips Oppenheim,Q124085368,Q163069,E. Phillips Oppenheim
2028,3784,PG39060,,"Wild Oats; or, The Strolling Gentlemen","O'Keeffe, John",1747,1833.0,['en'],42,"{'English drama', 'Comedies'}",,Wild Oats,O'Keeffe,http://www.wikidata.org/entity/Q8000737,http://www.wikidata.org/entity/Q6250929,1747,John O'Keeffe,Q8000737,Q6250929,John O'Keeffe
2030,3790,PG39162,,Kipps: The Story of a Simple Soul,"Wells, H. G. (Herbert George)",1866,1946.0,['en'],135,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'England -- Fiction', 'Working class -- Fiction', 'Orphans -- Fiction', 'Young men -- Fiction', 'Bildungsromans'}",,Kipps,Wells,http://www.wikidata.org/entity/Q1249082,http://www.wikidata.org/entity/Q42511,1866,H. G. Wells,Q1249082,Q42511,H. G. Wells
2031,3792,PG39229,,The Mardi Gras Mystery,"Bedford-Jones, H. (Henry)",1887,1949.0,['en'],48,"{'Detective and mystery stories', 'New Orleans (La.) -- Fiction'}",,The Mardi Gras Mystery,Bedford-Jones,http://www.wikidata.org/entity/Q56569439,http://www.wikidata.org/entity/Q5628089,1887,H. Bedford-Jones,Q56569439,Q5628089,H. Bedford-Jones
2032,3793,PG39261,,Putkinotko: Kuvaus laiskasta viinarokarista ja tuhmasta herrasta,"Lehtonen, Joel",1881,1934.0,['fi'],37,{'Finnish fiction'},,Putkinotko,Lehtonen,http://www.wikidata.org/entity/Q11889177,http://www.wikidata.org/entity/Q560921,1881,Joel Lehtonen,Q11889177,Q560921,Joel Lehtonen
2034,3795,PG392,,Jerusalem Delivered,"Tasso, Torquato",1544,1595.0,['en'],274,"{'Jerusalem -- History -- Latin Kingdom, 1099-1244 -- Poetry', 'Godfrey, of Bouillon, approximately 1060-1100 -- Poetry', 'Crusades -- First, 1096-1099 -- Poetry', 'Epic poetry, Italian -- Translations into English'}",,Jerusalem Delivered,Tasso,http://www.wikidata.org/entity/Q1053313,http://www.wikidata.org/entity/Q168962,1544,Torquato Tasso,Q1053313,Q168962,Torquato Tasso
2035,3796,PG39318,,Practical Bookbinding,"Adam, Paul",1849,1931.0,['en'],94,{'Bookbinding'},,Practical Bookbinding,Adam,http://www.wikidata.org/entity/Q56697187,http://www.wikidata.org/entity/Q15446725,1849,Paul Adam,Q56697187,Q15446725,Paul Adam
2036,3798,PG39378,,Mortal Coils,"Huxley, Aldous",1894,1963.0,['en'],165,"{'Great Britain -- Social life and customs -- 20th century -- Fiction', 'Short stories, English'}",,Mortal Coils,Huxley,http://www.wikidata.org/entity/Q6914359,http://www.wikidata.org/entity/Q81447,1894,Aldous Huxley,Q6914359,Q81447,Aldous Huxley
2037,3800,PG39397,,One of Cleopatra's Nights and Other Fantastic Romances,"Gautier, Théophile",1811,1872.0,['en'],122,"{'French fiction -- Translations into English', 'Short stories'}",,One of Cleopatra's Nights and Other Fantastic Romances,Gautier,http://www.wikidata.org/entity/Q17041628,http://www.wikidata.org/entity/Q183713,1811,Théophile Gautier,Q17041628,Q183713,Théophile Gautier
2039,3802,PG39402,,Jeremiah: A Drama in Nine Scenes,"Zweig, Stefan",1881,1942.0,['en'],69,{'Jeremiah (Biblical prophet) -- Drama'},,Jeremiah,Zweig,http://www.wikidata.org/entity/Q5929312,http://www.wikidata.org/entity/Q78491,1881,Stefan Zweig,Q5929312,Q78491,Stefan Zweig
2040,3803,PG394,,Cranford,"Gaskell, Elizabeth Cleghorn",1810,1865.0,['en'],18580,"{'Female friendship -- Fiction', 'Villages -- Fiction', 'England -- Fiction', 'Pastoral fiction', 'Older women -- Fiction', 'Sisters -- Fiction'}",,Cranford,Gaskell,http://www.wikidata.org/entity/Q265100,http://www.wikidata.org/entity/Q229226,1810,Elizabeth Cleghorn Gaskell,Q265100,Q229226,Elizabeth Cleghorn Gaskell
2041,3804,PG3953,,Cinq-Mars,"Vigny, Alfred de",1797,1863.0,['en'],83,"{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', ""Cinq-Mars, Henri Coiffier Ruzé d'Effiat, marquis de, 1620-1642 -- Fiction""}",,Cinq-Mars,Vigny,http://www.wikidata.org/entity/Q2376571,http://www.wikidata.org/entity/Q309702,1797,Alfred de Vigny,Q2376571,Q309702,Alfred de Vigny
2042,3810,PG39548,,The Forged Note: A Romance of the Darker Races,"Micheaux, Oscar",1884,1951.0,['en'],45,{'African Americans -- Fiction'},,The Forged Note,Micheaux,http://www.wikidata.org/entity/Q7734816,http://www.wikidata.org/entity/Q1354247,1884,Oscar Micheaux,Q7734816,Q1354247,Oscar Micheaux
2045,3821,PG395,,"The Holy War, Made by King Shaddai Upon Diabolus, for the Regaining of the Metropolis of the World; Or, The Losing and Taking Again of the Town of Mansoul","Bunyan, John",1628,1688.0,['en'],179,"{'Spiritual warfare -- Fiction', 'Christian fiction', 'Soul'}",,The Holy War,Bunyan,http://www.wikidata.org/entity/Q4920388,http://www.wikidata.org/entity/Q108206,1628,John Bunyan,Q4920388,Q108206,John Bunyan
2046,3822,PG39644,,Whilomville Stories,"Crane, Stephen",1871,1900.0,['en'],38,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories, American'}",,Whilomville Stories,Crane,http://www.wikidata.org/entity/Q124091329,http://www.wikidata.org/entity/Q206534,1871,Stephen Crane,Q124091329,Q206534,Stephen Crane
2047,3824,PG39745,,Folle-Farine,Ouida,1839,1908.0,['en'],34,{'France -- Fiction'},,Folle-Farine,Ouida,http://www.wikidata.org/entity/Q111271886,http://www.wikidata.org/entity/Q258001,1839,Ouida,Q111271886,Q258001,Ouida
2048,3825,PG39776,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 1 (of 3)","Hogg, James",1770,1835.0,['en'],28,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770,James Hogg,Q96409659,Q941810,James Hogg
2050,3836,PG39827,,The Conduct of Life,"Emerson, Ralph Waldo",1803,1882.0,['en'],227,{'Conduct of life'},,The Conduct of Life,Emerson,http://www.wikidata.org/entity/Q3686469,http://www.wikidata.org/entity/Q48226,1803,Ralph Waldo Emerson,Q3686469,Q48226,Ralph Waldo Emerson
2051,3837,PG39868,,"Glinda of Oz: In Which Are Related the Exciting Experiences of Princess Ozma of Oz, and Dorothy, in Their Hazardous Journey to the Home of the Flatheads, and to the Magic Isle of the Skeezers, and How They Were Rescued from Dire Peril by the Sorcery of Glinda the Good","Baum, L. Frank (Lyman Frank)",1856,1919.0,['en'],215,"{'Adventure and adventurers -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Fantasy literature', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'War stories', 'Courage -- Juvenile fiction', 'Tribes -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Witches -- Juvenile fiction'}",,Glinda of Oz,Baum,http://www.wikidata.org/entity/Q5569658,http://www.wikidata.org/entity/Q207544,1856,L. Frank Baum,Q5569658,Q207544,L. Frank Baum
2052,3838,PG39910,,Omphalos: An Attempt to Untie the Geological Knot,"Gosse, Philip Henry",1810,1888.0,['en'],55,"{'Bible and geology', 'Evolution (Biology)', 'Creation'}",,Omphalos,Gosse,http://www.wikidata.org/entity/Q7090719,http://www.wikidata.org/entity/Q443062,1810,Philip Henry Gosse,Q7090719,Q443062,Philip Henry Gosse
2057,3843,PG39,,Hitchhiker's Guide to the Internet,"Krol, Ed",1951,,['en'],151,"{'Computer networks', 'Internet'}",,Hitchhiker's Guide to the Internet,Krol,http://www.wikidata.org/entity/Q1602193,http://www.wikidata.org/entity/Q5335062,1951,Ed Krol,Q1602193,Q5335062,Ed Krol
2058,3844,PG40014,,John Burnet of Barns: A Romance,"Buchan, John",1875,1940.0,['en'],45,"{'Historical fiction', 'Great Britain -- History -- 17th century -- Fiction'}",,John Burnet of Barns,Buchan,http://www.wikidata.org/entity/Q28408003,http://www.wikidata.org/entity/Q333004,1875,John Buchan,Q28408003,Q333004,John Buchan
2059,3845,PG40089,,Reconstruction in Philosophy,"Dewey, John",1859,1952.0,['en'],289,{'Philosophy'},,Reconstruction in Philosophy,Dewey,http://www.wikidata.org/entity/Q51382639,http://www.wikidata.org/entity/Q131805,1859,John Dewey,Q51382639,Q131805,John Dewey
2060,3846,PG40106,,"Loimologia: Or, an Historical Account of the Plague in London in 1665: With Precautionary Directions Against the Like Contagion","Hodges, Nathaniel",1629,1688.0,['en'],92,{'Plague -- England -- London -- Early works to 1800'},,Loimologia,Hodges,http://www.wikidata.org/entity/Q6668120,http://www.wikidata.org/entity/Q6969675,1629,Nathaniel Hodges,Q6668120,Q6969675,Nathaniel Hodges
2061,3847,PG40114,,Fashion and Famine,"Stephens, Ann S. (Ann Sophia)",1810,1886.0,['en'],26,{'Fiction'},,Fashion and Famine,Stephens,http://www.wikidata.org/entity/Q110496069,http://www.wikidata.org/entity/Q4766655,1810,Ann S. Stephens,Q110496069,Q4766655,Ann S. Stephens
2064,3853,PG4015,,The Hairy Ape,"O'Neill, Eugene",1888,1953.0,['en'],757,"{'New York (N.Y.) -- Drama', 'Social classes -- Drama', 'Unskilled labor -- Drama'}",,The Hairy Ape,O'Neill,http://www.wikidata.org/entity/Q257921,http://www.wikidata.org/entity/Q93157,1888,Eugene O'Neill,Q257921,Q93157,Eugene O'Neill
2065,3856,PG4020,,Arcadian Adventures with the Idle Rich,"Leacock, Stephen",1869,1944.0,['en'],90,"{'Humorous stories', 'Rich people -- Fiction', 'Satire', 'Capitalists and financiers -- Fiction'}",,Arcadian Adventures with the Idle Rich,Leacock,http://www.wikidata.org/entity/Q4785183,http://www.wikidata.org/entity/Q508029,1869,Stephen Leacock,Q4785183,Q508029,Stephen Leacock
2066,3857,PG40257,,"Man's Place in Nature, and Other Essays","Huxley, Thomas Henry",1825,1895.0,['en'],64,"{'Indo-Europeans', 'Ethnology', 'Apes', 'Human beings -- Origin'}",,Man's Place in Nature,Huxley,http://www.wikidata.org/entity/Q3234501,http://www.wikidata.org/entity/Q184366,1825,Thomas Henry Huxley,Q3234501,Q184366,Thomas Henry Huxley
2067,3858,PG4025,,Anna Christie,"O'Neill, Eugene",1888,1953.0,['en'],88,"{'New York (N.Y.) -- Drama', 'Fathers and daughters -- Drama', 'Young women -- Drama'}",,Anna Christie,O'Neill,http://www.wikidata.org/entity/Q1758947,http://www.wikidata.org/entity/Q93157,1888,Eugene O'Neill,Q1758947,Q93157,Eugene O'Neill
2068,3859,PG40264,,Regiment of Women,"Dane, Clemence",1888,1965.0,['en'],66,"{'Psychological fiction', 'Women teachers -- Fiction', 'Lesbians -- Fiction'}",,Regiment of Women,Dane,http://www.wikidata.org/entity/Q7308395,http://www.wikidata.org/entity/Q728558,1888,Clemence Dane,Q7308395,Q728558,Clemence Dane
2070,3861,PG402,,Penrod,"Tarkington, Booth",1869,1946.0,['en'],182,"{'Humorous stories', 'Bildungsromans', 'Middle West -- Fiction', 'Boys -- Fiction'}",,Penrod,Tarkington,http://www.wikidata.org/entity/Q7164623,http://www.wikidata.org/entity/Q893138,1869,Booth Tarkington,Q7164623,Q893138,Booth Tarkington
2071,3862,PG40312,,"The Intoxicated Ghost, and other stories","Bates, Arlo",1850,1918.0,['en'],41,"{'United States -- Social life and customs -- Fiction', 'Short stories, American'}",,The Intoxicated Ghost,Bates,http://www.wikidata.org/entity/Q80439571,http://www.wikidata.org/entity/Q4792424,1850,Arlo Bates,Q80439571,Q4792424,Arlo Bates
2073,3864,PG40353,,The Datchet Diamonds,"Marsh, Richard",1857,1915.0,['en'],23,"{'Mystery fiction', 'Jewelry theft -- Fiction', 'Mistaken identity -- Fiction', 'Nobility -- Crimes against -- Fiction'}",,The Datchet Diamonds,Marsh,http://www.wikidata.org/entity/Q124087716,http://www.wikidata.org/entity/Q3431022,1857,Richard Marsh,Q124087716,Q3431022,Richard Marsh
2074,3865,PG40365,,Anarchy,"Malatesta, Errico",1853,1932.0,['en'],55,{'Anarchism'},,Anarchy,Malatesta,http://www.wikidata.org/entity/Q4751676,http://www.wikidata.org/entity/Q215673,1853,Errico Malatesta,Q4751676,Q215673,Errico Malatesta
2075,3867,PG40373,,A Guide to Health,"Gandhi, Mahatma",1869,1948.0,['en'],265,{'Health'},,A Guide to Health,Gandhi,http://www.wikidata.org/entity/Q110755276,http://www.wikidata.org/entity/Q1001,1869,Mahatma Gandhi,Q110755276,Q1001,Mahatma Gandhi
2077,3869,PG4043,,The Dynasts: An Epic-Drama of the War with Napoleon,"Hardy, Thomas",1840,1928.0,['en'],178,"{'Napoleonic Wars, 1800-1815 -- Drama', 'Napoleon I, Emperor of the French, 1769-1821 -- Drama'}",,The Dynasts,Hardy,http://www.wikidata.org/entity/Q7731298,http://www.wikidata.org/entity/Q132805,1840,Thomas Hardy,Q7731298,Q132805,Thomas Hardy
2078,3870,PG40452,,The Twickenham Peerage,"Marsh, Richard",1857,1915.0,['en'],22,{'Fiction'},,The Twickenham Peerage,Marsh,http://www.wikidata.org/entity/Q124090470,http://www.wikidata.org/entity/Q3431022,1857,Richard Marsh,Q124090470,Q3431022,Richard Marsh
