id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN
PG1035,,The Man Against the Sky: A Book of Poems,"Robinson, Edwin Arlington",1869.0,1935.0,['en'],109,{'American poetry'},,The Man Against the Sky,Robinson,http://www.wikidata.org/entity/Q30918305,http://www.wikidata.org/entity/Q1294394,1869.0,Edwin Arlington Robinson,Q30918305,Q1294394
PG10363,,The Bravo: A Tale,"Cooper, James Fenimore",1789.0,1851.0,['en'],47,{'Venice (Italy) -- Fiction'},,The Bravo,Cooper,http://www.wikidata.org/entity/Q4095607,http://www.wikidata.org/entity/Q167856,1789.0,James Fenimore Cooper,Q4095607,Q167856
PG10364,,Yeast: a Problem,"Kingsley, Charles",1819.0,1875.0,['en'],29,"{'Rural poor -- England -- Fiction', 'England -- Social conditions -- 19th century -- Fiction', 'Country life -- England -- Fiction'}",,Yeast,Kingsley,http://www.wikidata.org/entity/Q17059277,http://www.wikidata.org/entity/Q353238,1819.0,Charles Kingsley,Q17059277,Q353238
PG10364,,Yeast: a Problem,"Kingsley, Charles",1819.0,1875.0,['en'],29,"{'Rural poor -- England -- Fiction', 'England -- Social conditions -- 19th century -- Fiction', 'Country life -- England -- Fiction'}",,Yeast,Kingsley,http://www.wikidata.org/entity/Q17059277,http://www.wikidata.org/entity/Q353238,1819.0,Charles Kingsley,Q17059277,Q353238
PG10365,,Precaution: A Novel,"Cooper, James Fenimore",1789.0,1851.0,['en'],20,{'England -- Social life and customs -- Fiction'},,Precaution,Cooper,http://www.wikidata.org/entity/Q4864841,http://www.wikidata.org/entity/Q167856,1789.0,James Fenimore Cooper,Q4864841,Q167856
PG10368,,The Vizier of the Two-Horned Alexander,"Stockton, Frank R.",1834.0,1902.0,['en'],69,"{'Adventure stories', 'Immortalism -- Fiction', 'Fantasy fiction'}",,The Vizier of the Two-Horned Alexander,Stockton,http://www.wikidata.org/entity/Q124090548,http://www.wikidata.org/entity/Q1444002,1834.0,Frank R. Stockton,Q124090548,Q1444002
PG1036,,Joe Wilson and His Mates,"Lawson, Henry",1867.0,1922.0,['en'],132,"{'Historical fiction', 'Frontier and pioneer life -- Australia -- Fiction', 'Australia -- Fiction'}",,Joe Wilson and His Mates,Lawson,http://www.wikidata.org/entity/Q28401667,http://www.wikidata.org/entity/Q453577,1867.0,Henry Lawson,Q28401667,Q453577
PG10373,,The Middle Temple Murder,"Fletcher, J. S. (Joseph Smith)",1863.0,1935.0,['en'],111,{'Detective and mystery stories'},,The Middle Temple Murder,Fletcher,http://www.wikidata.org/entity/Q124098237,http://www.wikidata.org/entity/Q548040,1863.0,J. S. Fletcher,Q124098237,Q548040
PG10373,,The Middle Temple Murder,"Fletcher, J. S. (Joseph Smith)",1863.0,1935.0,['en'],111,{'Detective and mystery stories'},,The Middle Temple Murder,Fletcher,http://www.wikidata.org/entity/Q124098237,http://www.wikidata.org/entity/Q548040,1863.0,J. S. Fletcher,Q124098237,Q548040
PG26468,,The Middle Temple Murder,"Fletcher, J. S. (Joseph Smith)",1863.0,1935.0,['en'],300,{'Detective and mystery stories'},,The Middle Temple Murder,Fletcher,http://www.wikidata.org/entity/Q124098237,http://www.wikidata.org/entity/Q548040,1863.0,J. S. Fletcher,Q124098237,Q548040
PG26468,,The Middle Temple Murder,"Fletcher, J. S. (Joseph Smith)",1863.0,1935.0,['en'],300,{'Detective and mystery stories'},,The Middle Temple Murder,Fletcher,http://www.wikidata.org/entity/Q124098237,http://www.wikidata.org/entity/Q548040,1863.0,J. S. Fletcher,Q124098237,Q548040
PG10376,,American Indian Stories,Zitkala-Sa,1876.0,1938.0,['en'],1289,"{'Zitkala-Sa, 1876-1938', 'Yankton women -- Biography', 'Yankton Indians -- Government relations', 'Yankton Indians -- Social conditions'}",,American Indian Stories,Zitkala-Sa,http://www.wikidata.org/entity/Q4744113,http://www.wikidata.org/entity/Q2668090,1876.0,Zitkala-Sa,Q4744113,Q2668090
PG10378,,Autobiography,"Mill, John Stuart",1806.0,1873.0,['en'],440,"{'Philosophers -- England -- Biography', 'Mill, John Stuart, 1806-1873'}",,Autobiography,Mill,http://www.wikidata.org/entity/Q19053628,http://www.wikidata.org/entity/Q50020,1806.0,John Stuart Mill,Q19053628,Q50020
PG10378,,Autobiography,"Mill, John Stuart",1806.0,1873.0,['en'],440,"{'Philosophers -- England -- Biography', 'Mill, John Stuart, 1806-1873'}",,Autobiography,Mill,http://www.wikidata.org/entity/Q19053628,http://www.wikidata.org/entity/Q50020,1806.0,John Stuart Mill,Q19053628,Q50020
PG10381,,The History of a Crime: The Testimony of an Eye-Witness,"Hugo, Victor",1802.0,1885.0,['en'],535,{'France -- History -- 1789-1900'},,The History of a Crime,Hugo,http://www.wikidata.org/entity/Q3136618,http://www.wikidata.org/entity/Q535,1802.0,Victor Hugo,Q3136618,Q535
PG103,,Around the World in Eighty Days,"Verne, Jules",1828.0,1905.0,['en'],4460,"{'Adventure stories', 'Voyages around the world -- Fiction'}",,Around the World in Eighty Days,Verne,http://www.wikidata.org/entity/Q1219561,http://www.wikidata.org/entity/Q33977,1828.0,Jules Verne,Q1219561,Q33977
PG103,,Around the World in Eighty Days,"Verne, Jules",1828.0,1905.0,['en'],4460,"{'Adventure stories', 'Voyages around the world -- Fiction'}",,Around the World in Eighty Days,Verne,http://www.wikidata.org/entity/Q1219561,http://www.wikidata.org/entity/Q33977,1828.0,Jules Verne,Q1219561,Q33977
PG28947,,Around the World in Eighty Days,"Verne, Jules",1828.0,1905.0,['en'],316,"{'Adventure stories', 'Voyages around the world -- Fiction'}",,Around the World in Eighty Days,Verne,http://www.wikidata.org/entity/Q1219561,http://www.wikidata.org/entity/Q33977,1828.0,Jules Verne,Q1219561,Q33977
PG28947,,Around the World in Eighty Days,"Verne, Jules",1828.0,1905.0,['en'],316,"{'Adventure stories', 'Voyages around the world -- Fiction'}",,Around the World in Eighty Days,Verne,http://www.wikidata.org/entity/Q1219561,http://www.wikidata.org/entity/Q33977,1828.0,Jules Verne,Q1219561,Q33977
PG10425,,Torquato Tasso: Ein Schauspiel,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],84,"{'Tasso, Torquato, 1544-1595 -- Drama'}",,Torquato Tasso,Goethe,http://www.wikidata.org/entity/Q1432001,http://www.wikidata.org/entity/Q5879,1749.0,Johann Wolfgang von Goethe,Q1432001,Q5879
PG10425,,Torquato Tasso: Ein Schauspiel,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],84,"{'Tasso, Torquato, 1544-1595 -- Drama'}",,Torquato Tasso,Goethe,http://www.wikidata.org/entity/Q1432001,http://www.wikidata.org/entity/Q5879,1749.0,Johann Wolfgang von Goethe,Q1432001,Q5879
PG13328,,Torquato Tasso,"Goethe, Johann Wolfgang von",1749.0,1832.0,['fi'],11,"{'Tasso, Torquato, 1544-1595 -- Drama'}",,Torquato Tasso,Goethe,http://www.wikidata.org/entity/Q1432001,http://www.wikidata.org/entity/Q5879,1749.0,Johann Wolfgang von Goethe,Q1432001,Q5879
PG13328,,Torquato Tasso,"Goethe, Johann Wolfgang von",1749.0,1832.0,['fi'],11,"{'Tasso, Torquato, 1544-1595 -- Drama'}",,Torquato Tasso,Goethe,http://www.wikidata.org/entity/Q1432001,http://www.wikidata.org/entity/Q5879,1749.0,Johann Wolfgang von Goethe,Q1432001,Q5879
PG10429,,Miss Lulu Bett,"Gale, Zona",1874.0,1938.0,['en'],28,"{'Single women -- Fiction', 'Feminist fiction', 'Middle West -- Fiction', 'Housekeepers -- Fiction', 'Divorced women -- Fiction', 'Self-realization -- Fiction'}",,Miss Lulu Bett,Gale,http://www.wikidata.org/entity/Q246436,http://www.wikidata.org/entity/Q219829,1874.0,Zona Gale,Q246436,Q219829
PG10429,,Miss Lulu Bett,"Gale, Zona",1874.0,1938.0,['en'],28,"{'Single women -- Fiction', 'Feminist fiction', 'Middle West -- Fiction', 'Housekeepers -- Fiction', 'Divorced women -- Fiction', 'Self-realization -- Fiction'}",,Miss Lulu Bett,Gale,http://www.wikidata.org/entity/Q6876996,http://www.wikidata.org/entity/Q219829,1874.0,Zona Gale,Q6876996,Q219829
PG10429,,Miss Lulu Bett,"Gale, Zona",1874.0,1938.0,['en'],28,"{'Single women -- Fiction', 'Feminist fiction', 'Middle West -- Fiction', 'Housekeepers -- Fiction', 'Divorced women -- Fiction', 'Self-realization -- Fiction'}",,Miss Lulu Bett,Gale,http://www.wikidata.org/entity/Q74752258,http://www.wikidata.org/entity/Q219829,1874.0,Zona Gale,Q74752258,Q219829
PG10434,,"Wyandotté; Or, The Hutted Knoll: A Tale","Cooper, James Fenimore",1789.0,1851.0,['en'],17,"{'Otsego County (N.Y.) -- Fiction', 'New York (State) -- History -- Revolution, 1775-1783 -- Fiction', 'War stories', 'Historical fiction', 'Tuscarora Indians -- Fiction'}",,Wyandotté,Cooper,http://www.wikidata.org/entity/Q19239942,http://www.wikidata.org/entity/Q167856,1789.0,James Fenimore Cooper,Q19239942,Q167856
PG1044,,Extract from Captain Stormfield's Visit to Heaven,"Twain, Mark",1835.0,1910.0,['en'],240,"{'Voyages, Imaginary', 'Satire', 'Ship captains -- Fiction', 'Religious fiction', 'Heaven -- Fiction'}",,Extract from Captain Stormfield's Visit to Heaven,Twain,http://www.wikidata.org/entity/Q1152137,http://www.wikidata.org/entity/Q7245,1835.0,Mark Twain,Q1152137,Q7245
PG1045,,Venus and Adonis,"Shakespeare, William",1564.0,1616.0,['en'],179,"{'Venus (Roman deity) -- Poetry', 'Adonis (Greek deity) -- Poetry'}",,Venus and Adonis,Shakespeare,http://www.wikidata.org/entity/Q1066765,http://www.wikidata.org/entity/Q692,1564.0,William Shakespeare,Q1066765,Q692
PG10468,,Aunt Jane's Nieces in Society,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],28,"{'Mystery and detective stories', 'Social classes -- Juvenile fiction', 'Young women -- Social life and customs -- Juvenile fiction', 'Family -- Juvenile fiction', 'Uncles -- Juvenile fiction', 'New York (N.Y.) -- Juvenile fiction', 'Debutantes -- Juvenile fiction', 'Upper class -- Juvenile fiction', 'Cousins -- Juvenile fiction'}",,Aunt Jane's Nieces in Society,Baum,http://www.wikidata.org/entity/Q4821965,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q4821965,Q207544
PG1047,,The New Machiavelli,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],174,"{'Great Britain -- Politics and government -- Fiction', 'Adultery -- Fiction', 'Man-woman relationships -- Fiction', 'Political fiction'}",,The New Machiavelli,Wells,http://www.wikidata.org/entity/Q10381652,http://www.wikidata.org/entity/Q42511,1866.0,H. G. Wells,Q10381652,Q42511
PG10481,,Rautatie,"Aho, Juhani",1861.0,1921.0,['fi'],28,{'Fiction'},,Rautatie,Aho,http://www.wikidata.org/entity/Q7296258,http://www.wikidata.org/entity/Q348623,1861.0,Juhani Aho,Q7296258,Q348623
PG10481,,Rautatie,"Aho, Juhani",1861.0,1921.0,['fi'],28,{'Fiction'},,Rautatie,Aho,http://www.wikidata.org/entity/Q7296258,http://www.wikidata.org/entity/Q348623,1861.0,Juhani Aho,Q7296258,Q348623
PG22786,,Rautatie,"Aho, Juhani",1861.0,1921.0,['fi'],56,{'Fiction'},,Rautatie,Aho,http://www.wikidata.org/entity/Q7296258,http://www.wikidata.org/entity/Q348623,1861.0,Juhani Aho,Q7296258,Q348623
PG22786,,Rautatie,"Aho, Juhani",1861.0,1921.0,['fi'],56,{'Fiction'},,Rautatie,Aho,http://www.wikidata.org/entity/Q7296258,http://www.wikidata.org/entity/Q348623,1861.0,Juhani Aho,Q7296258,Q348623
PG1051,,Sartor Resartus: The Life and Opinions of Herr Teufelsdröckh,"Carlyle, Thomas",1795.0,1881.0,['en'],745,"{'Satire', 'Germany -- Fiction', 'Didactic fiction', 'Philosophers -- Fiction', 'Conduct of life -- Fiction', 'Humorous stories', 'Clothing and dress -- Fiction'}",,Sartor Resartus,Carlyle,http://www.wikidata.org/entity/Q1134140,http://www.wikidata.org/entity/Q151403,1795.0,Thomas Carlyle,Q1134140,Q151403
PG1051,,Sartor Resartus: The Life and Opinions of Herr Teufelsdröckh,"Carlyle, Thomas",1795.0,1881.0,['en'],745,"{'Satire', 'Germany -- Fiction', 'Didactic fiction', 'Philosophers -- Fiction', 'Conduct of life -- Fiction', 'Humorous stories', 'Clothing and dress -- Fiction'}",,Sartor Resartus,Carlyle,http://www.wikidata.org/entity/Q1134140,http://www.wikidata.org/entity/Q151403,1795.0,Thomas Carlyle,Q1134140,Q151403
PG20585,,"Sartor Resartus, and  On Heroes, Hero-Worship, and the Heroic in History","Carlyle, Thomas",1795.0,1881.0,['en'],111,"{'Satire', 'Germany -- Fiction', 'Didactic fiction', 'Philosophers -- Fiction', 'Heroes', 'Conduct of life -- Fiction', 'Clothing and dress -- Fiction'}",,Sartor Resartus,Carlyle,http://www.wikidata.org/entity/Q1134140,http://www.wikidata.org/entity/Q151403,1795.0,Thomas Carlyle,Q1134140,Q151403
PG20585,,"Sartor Resartus, and  On Heroes, Hero-Worship, and the Heroic in History","Carlyle, Thomas",1795.0,1881.0,['en'],111,"{'Satire', 'Germany -- Fiction', 'Didactic fiction', 'Philosophers -- Fiction', 'Heroes', 'Conduct of life -- Fiction', 'Clothing and dress -- Fiction'}",,Sartor Resartus,Carlyle,http://www.wikidata.org/entity/Q1134140,http://www.wikidata.org/entity/Q151403,1795.0,Thomas Carlyle,Q1134140,Q151403
PG10540,,Mother Carey's Chickens,"Wiggin, Kate Douglas Smith",1856.0,1923.0,['en'],49,"{'Mother and child -- Fiction', 'Families -- Fiction'}",,Mother Carey's Chickens,Wiggin,http://www.wikidata.org/entity/Q6917312,http://www.wikidata.org/entity/Q438241,1856.0,Kate Douglas Wiggin,Q6917312,Q438241
PG10545,,"The Sea Lions; Or, The Lost Sealers","Cooper, James Fenimore",1789.0,1851.0,['en'],27,"{'Sea stories', 'Sealers (Persons) -- Fiction'}",,The Sea Lions,Cooper,http://www.wikidata.org/entity/Q23307980,http://www.wikidata.org/entity/Q167856,1789.0,James Fenimore Cooper,Q23307980,Q167856
PG10556,,The Old Man in the Corner,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,['en'],234,"{'Detective and mystery stories, English'}",,The Old Man in the Corner,Orczy,http://www.wikidata.org/entity/Q7754884,http://www.wikidata.org/entity/Q234530,1865.0,Emma Orczy,Q7754884,Q234530
PG10556,,The Old Man in the Corner,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,['en'],234,"{'Detective and mystery stories, English'}",,The Old Man in the Corner,Orczy,http://www.wikidata.org/entity/Q7754884,http://www.wikidata.org/entity/Q234530,1865.0,Emma Orczy,Q7754884,Q234530
PG1056,,Martin Eden,"London, Jack",1876.0,1916.0,['en'],1052,"{'Autobiographical fiction', 'Authors -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Working class -- Fiction', 'Young men -- Fiction', 'Bildungsromans'}",,Martin Eden,London,http://www.wikidata.org/entity/Q1317839,http://www.wikidata.org/entity/Q45765,1876.0,Jack London,Q1317839,Q45765
PG10581,,Uncle Bernac: A Memory of the Empire,"Doyle, Arthur Conan",1859.0,1930.0,['en'],23,"{'France -- History -- Consulate and First Empire, 1799-1815 -- Fiction'}",,Uncle Bernac,Doyle,http://www.wikidata.org/entity/Q48748249,http://www.wikidata.org/entity/Q35610,1859.0,Arthur Conan Doyle,Q48748249,Q35610
PG1058,,The Mirror of the Sea,"Conrad, Joseph",1857.0,1924.0,['en'],282,"{'Seafaring life', 'Conrad, Joseph, 1857-1924 -- Travel'}",,The Mirror of the Sea,Conrad,http://www.wikidata.org/entity/Q18635229,http://www.wikidata.org/entity/Q82925,1857.0,Joseph Conrad,Q18635229,Q82925
PG1058,,The Mirror of the Sea,"Conrad, Joseph",1857.0,1924.0,['en'],282,"{'Seafaring life', 'Conrad, Joseph, 1857-1924 -- Travel'}",,The Mirror of the Sea,Conrad,http://www.wikidata.org/entity/Q18635229,http://www.wikidata.org/entity/Q82925,1857.0,Joseph Conrad,Q18635229,Q82925
PG1059,,The World Set Free,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],515,"{'Imaginary wars and battles -- Fiction', 'War stories', 'Nuclear warfare -- Fiction'}",,The World Set Free,Wells,http://www.wikidata.org/entity/Q5051290,http://www.wikidata.org/entity/Q42511,1866.0,H. G. Wells,Q5051290,Q42511
PG105,,Persuasion,"Austen, Jane",1775.0,1817.0,['en'],5796,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG105,,Persuasion,"Austen, Jane",1775.0,1817.0,['en'],5796,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG105,,Persuasion,"Austen, Jane",1775.0,1817.0,['en'],5796,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG22963,,Persuasion,"Austen, Jane",1775.0,1817.0,['en'],298,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG22963,,Persuasion,"Austen, Jane",1775.0,1817.0,['en'],298,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG22963,,Persuasion,"Austen, Jane",1775.0,1817.0,['en'],298,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG36777,,Persuasion,"Austen, Jane",1775.0,1817.0,['fr'],136,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG36777,,Persuasion,"Austen, Jane",1775.0,1817.0,['fr'],136,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
PG36777,,Persuasion,"Austen, Jane",1775.0,1817.0,['fr'],136,"{'Love stories', 'Ship captains -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'First loves -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Dysfunctional families -- Fiction', 'Rejection (Psychology) -- Fiction', 'Regency fiction'}",,Persuasion,Austen,http://www.wikidata.org/entity/Q333179,http://www.wikidata.org/entity/Q36322,1775.0,Jane Austen,Q333179,Q36322
