,work,genre,workLabel,genreLabel,PublicationYear
0,http://www.wikidata.org/entity/Q3235775,,The Turtles of Tasman,,1916
0,http://www.wikidata.org/entity/Q124090292,,The Squire of Sandal-Side,,1887
0,http://www.wikidata.org/entity/Q7735382,,The Frozen Deep,,1866
0,http://www.wikidata.org/entity/Q16974375,http://www.wikidata.org/entity/Q6585139,After Dark,mystery fiction,1856
0,http://www.wikidata.org/entity/Q2417179,http://www.wikidata.org/entity/Q24925,The Brick Moon,science fiction,1869
0,http://www.wikidata.org/entity/Q124091293,,What Necessity Knows,,1893
0,http://www.wikidata.org/entity/Q3577314,,Eve and David,,1843
0,http://www.wikidata.org/entity/Q3832392,http://www.wikidata.org/entity/Q132311,Lilith,fantasy,1895
1,http://www.wikidata.org/entity/Q3832392,http://www.wikidata.org/entity/Q111019576,Lilith,vampire fiction,1895
0,http://www.wikidata.org/entity/Q648889,http://www.wikidata.org/entity/Q3026054,Euthyphro,Socratic dialogue,-400
0,http://www.wikidata.org/entity/Q648889,http://www.wikidata.org/entity/Q3026054,Euthyphro,Socratic dialogue,-400
0,http://www.wikidata.org/entity/Q10387423,,Uma família ingleza,,1868
0,http://www.wikidata.org/entity/Q25206363,,Roads of Destiny,,1909
0,http://www.wikidata.org/entity/Q19098288,,The Rover Boys on Land and Sea,,1903
0,http://www.wikidata.org/entity/Q1866618,http://www.wikidata.org/entity/Q8261,Liza of Lambeth,novel,1897
0,http://www.wikidata.org/entity/Q3221963,http://www.wikidata.org/entity/Q5937792,The Mystery of Orcival,crime fiction,1867
0,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q8261,The Survivors of the Chancellor,novel,1875
1,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q1125133,The Survivors of the Chancellor,fictional diary,1875
2,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q6960620,The Survivors of the Chancellor,travel novel,1875
3,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q7440128,The Survivors of the Chancellor,nautical fiction,1875
0,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q8261,The Survivors of the Chancellor,novel,1875
1,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q1125133,The Survivors of the Chancellor,fictional diary,1875
2,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q6960620,The Survivors of the Chancellor,travel novel,1875
3,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q7440128,The Survivors of the Chancellor,nautical fiction,1875
0,http://www.wikidata.org/entity/Q124085079,,Melchior's Dream and Other Tales,,1862
0,http://www.wikidata.org/entity/Q4821959,,Aunt Jane's Nieces Abroad,,1907
0,http://www.wikidata.org/entity/Q4821966,http://www.wikidata.org/entity/Q908667,Aunt Jane's Nieces in the Red Cross,war novel,1915
0,http://www.wikidata.org/entity/Q267634,http://www.wikidata.org/entity/Q3026054,Crito,Socratic dialogue,-400
0,http://www.wikidata.org/entity/Q2718047,http://www.wikidata.org/entity/Q3139891,The Girl with the Golden Eyes,LGBTIQA+ themes in literature,1835
0,http://www.wikidata.org/entity/Q11772710,,McTeague,,1899
0,http://www.wikidata.org/entity/Q392147,http://www.wikidata.org/entity/Q186424,The Adventures of Sherlock Holmes,detective fiction,1892
0,http://www.wikidata.org/entity/Q392147,http://www.wikidata.org/entity/Q186424,The Adventures of Sherlock Holmes,detective fiction,1892
0,http://www.wikidata.org/entity/Q7637251,,Summer,,1917
0,http://www.wikidata.org/entity/Q31049091,,Mineralogia Polyglotta,,1849
0,http://www.wikidata.org/entity/Q124085002,,Marzio's Crucifix,,1887
0,http://www.wikidata.org/entity/Q4821989,,Aunt Phillis's Cabin,,1852
0,http://www.wikidata.org/entity/Q2742986,http://www.wikidata.org/entity/Q149537,Honorine,novella,1843
0,http://www.wikidata.org/entity/Q2563691,http://www.wikidata.org/entity/Q186424,The Mystery of the Yellow Room,detective fiction,1907
1,http://www.wikidata.org/entity/Q2563691,http://www.wikidata.org/entity/Q1141200,The Mystery of the Yellow Room,locked room mystery,1907
2,http://www.wikidata.org/entity/Q2563691,http://www.wikidata.org/entity/Q5937792,The Mystery of the Yellow Room,crime fiction,1907
3,http://www.wikidata.org/entity/Q2563691,http://www.wikidata.org/entity/Q6585139,The Mystery of the Yellow Room,mystery fiction,1907
0,http://www.wikidata.org/entity/Q530172,http://www.wikidata.org/entity/Q213051,The People of the Abyss,nonfiction,1903
0,http://www.wikidata.org/entity/Q6762733,http://www.wikidata.org/entity/Q132311,Marie,fantasy,1912
1,http://www.wikidata.org/entity/Q6762733,http://www.wikidata.org/entity/Q21802675,Marie,adventure fiction,1912
0,http://www.wikidata.org/entity/Q7200565,,Plague Ship,,1956
0,http://www.wikidata.org/entity/Q7200565,,Plague Ship,,1956
0,http://www.wikidata.org/entity/Q959816,http://www.wikidata.org/entity/Q182015,The Man Who Was Thursday,thriller,1908
0,http://www.wikidata.org/entity/Q3221512,http://www.wikidata.org/entity/Q208505,The Club of Queer Trades,crime novel,1905
0,http://www.wikidata.org/entity/Q2384134,http://www.wikidata.org/entity/Q132311,The Well at the World's End,fantasy,1896
1,http://www.wikidata.org/entity/Q2384134,http://www.wikidata.org/entity/Q326439,The Well at the World's End,high fantasy,1896
0,http://www.wikidata.org/entity/Q3435337,http://www.wikidata.org/entity/Q132311,Peter Pan,fantasy,1911
0,http://www.wikidata.org/entity/Q3435337,http://www.wikidata.org/entity/Q132311,Peter Pan,fantasy,1911
0,http://www.wikidata.org/entity/Q56528948,,I.N.R.I.,,1905
0,http://www.wikidata.org/entity/Q89671414,http://www.wikidata.org/entity/Q24925,Craphound,science fiction,1998
0,http://www.wikidata.org/entity/Q89671440,,Return to Pleasure Island,,2000
0,http://www.wikidata.org/entity/Q5330486,,Eastern Standard Tribe,,2004
0,http://www.wikidata.org/entity/Q89761733,,Shadow of the Mothaship,,2000
0,http://www.wikidata.org/entity/Q23307599,http://www.wikidata.org/entity/Q182015,The Half-Hearted,thriller,1900
0,http://www.wikidata.org/entity/Q24402,,Pierrette,,1840
0,http://www.wikidata.org/entity/Q2554694,,Lucifer,,1654
0,http://www.wikidata.org/entity/Q3275331,,The Tale of Mrs. Tittlemouse,,1910
0,http://www.wikidata.org/entity/Q5097889,http://www.wikidata.org/entity/Q132311,Child of Storm,fantasy,1913
0,http://www.wikidata.org/entity/Q6911140,,More William,,1922
0,http://www.wikidata.org/entity/Q1090228,http://www.wikidata.org/entity/Q8261,The Rescue,novel,1920
0,http://www.wikidata.org/entity/Q19090118,,The House of the Vampire,,1907
0,http://www.wikidata.org/entity/Q124089944,,The Queen of the Pirate Isle,,1886
0,http://www.wikidata.org/entity/Q124089944,,The Queen of the Pirate Isle,,1886
0,http://www.wikidata.org/entity/Q19067796,,What's Wrong with the World,,1910
0,http://www.wikidata.org/entity/Q3828527,http://www.wikidata.org/entity/Q2561390,Manalive,comic novel,1912
1,http://www.wikidata.org/entity/Q3828527,http://www.wikidata.org/entity/Q6585139,Manalive,mystery fiction,1912
0,http://www.wikidata.org/entity/Q614917,,A Message to Garcia,,1916
0,http://www.wikidata.org/entity/Q4508487,http://www.wikidata.org/entity/Q186424,The Man Who Knew Too Much,detective fiction,1922
0,http://www.wikidata.org/entity/Q4508487,http://www.wikidata.org/entity/Q186424,The Man Who Knew Too Much,detective fiction,1922
0,http://www.wikidata.org/entity/Q27962829,http://www.wikidata.org/entity/Q213051,The Future of Islam,nonfiction,1882
0,http://www.wikidata.org/entity/Q5562244,http://www.wikidata.org/entity/Q8253,Pepita Jiménez,fiction,1874
0,http://www.wikidata.org/entity/Q111603367,,Atlantis,,1912
0,http://www.wikidata.org/entity/Q5450349,,Finished,,1917
0,http://www.wikidata.org/entity/Q18121821,,Heart of the West,,1907
0,http://www.wikidata.org/entity/Q124086941,,The Astonishing History of Troy Town,,1888
0,http://www.wikidata.org/entity/Q2849853,http://www.wikidata.org/entity/Q286328,Angéline de Montbrun,psychological novel,1882
0,http://www.wikidata.org/entity/Q7738999,http://www.wikidata.org/entity/Q182015,The Haunted Bookshop,thriller,1919
0,http://www.wikidata.org/entity/Q1147005,http://www.wikidata.org/entity/Q21802675,Martin Paz,adventure fiction,1875
0,http://www.wikidata.org/entity/Q651866,http://www.wikidata.org/entity/Q131539,Five Children and It,children's literature,1902
1,http://www.wikidata.org/entity/Q651866,http://www.wikidata.org/entity/Q132311,Five Children and It,fantasy,1902
0,http://www.wikidata.org/entity/Q651866,http://www.wikidata.org/entity/Q131539,Five Children and It,children's literature,1902
1,http://www.wikidata.org/entity/Q651866,http://www.wikidata.org/entity/Q132311,Five Children and It,fantasy,1902
0,http://www.wikidata.org/entity/Q84355987,http://www.wikidata.org/entity/Q8261,The Secret Places of the Heart,novel,1922
0,http://www.wikidata.org/entity/Q44686807,,Cave Regions of the Ozarks and Black Hills,,1898
0,http://www.wikidata.org/entity/Q3064139,http://www.wikidata.org/entity/Q149537,Facino Cane,novella,1936
0,http://www.wikidata.org/entity/Q91308105,,The Adventures of Kathlyn,,1914
0,http://www.wikidata.org/entity/Q124091003,,Twelve Stories and a Dream,,1903
0,http://www.wikidata.org/entity/Q3400981,http://www.wikidata.org/entity/Q19765983,Lorna Doone,romantic fiction,1869
0,http://www.wikidata.org/entity/Q2708153,http://www.wikidata.org/entity/Q192239,When Knighthood Was in Flower,historical novel,1898
0,http://www.wikidata.org/entity/Q82464,http://www.wikidata.org/entity/Q192782,The Picture of Dorian Gray,Gothic novel,1890
0,http://www.wikidata.org/entity/Q82464,http://www.wikidata.org/entity/Q192782,The Picture of Dorian Gray,Gothic novel,1890
0,http://www.wikidata.org/entity/Q82464,http://www.wikidata.org/entity/Q192782,The Picture of Dorian Gray,Gothic novel,1890
0,http://www.wikidata.org/entity/Q16385254,http://www.wikidata.org/entity/Q35760,Certain Personal Matters,essay,1897
0,http://www.wikidata.org/entity/Q1446938,http://www.wikidata.org/entity/Q8261,L'Œuvre,novel,1886
0,http://www.wikidata.org/entity/Q741570,,Le Rêve,,1888
0,http://www.wikidata.org/entity/Q962265,,La Curée,,1871
0,http://www.wikidata.org/entity/Q1754235,http://www.wikidata.org/entity/Q8261,Son Excellence Eugène Rougon,novel,1876
0,http://www.wikidata.org/entity/Q272506,http://www.wikidata.org/entity/Q132311,The Phantom of the Opera,fantasy,1910
1,http://www.wikidata.org/entity/Q272506,http://www.wikidata.org/entity/Q6585139,The Phantom of the Opera,mystery fiction,1910
2,http://www.wikidata.org/entity/Q272506,http://www.wikidata.org/entity/Q16575965,The Phantom of the Opera,horror fiction,1910
3,http://www.wikidata.org/entity/Q272506,http://www.wikidata.org/entity/Q19765983,The Phantom of the Opera,romantic fiction,1910
4,http://www.wikidata.org/entity/Q272506,http://www.wikidata.org/entity/Q20669641,The Phantom of the Opera,Gothic fiction,1910
0,http://www.wikidata.org/entity/Q577787,,Knulp,,1915
0,http://www.wikidata.org/entity/Q2115064,http://www.wikidata.org/entity/Q286328,Noodlot,psychological novel,1890
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3212712,http://www.wikidata.org/entity/Q192239,La San-Felice,historical novel,1864
0,http://www.wikidata.org/entity/Q3079804,http://www.wikidata.org/entity/Q223945,Roderick Hudson,Bildungsroman,1875
0,http://www.wikidata.org/entity/Q2797122,http://www.wikidata.org/entity/Q192239,Ferdinand Huyck,historical novel,1840
1,http://www.wikidata.org/entity/Q2797122,http://www.wikidata.org/entity/Q319226,Ferdinand Huyck,adventure novel,1840
0,http://www.wikidata.org/entity/Q51471551,,The Extermination of the American Bison,,1889
0,http://www.wikidata.org/entity/Q6929840,,Mrs. Overtheway's Remembrances,,1869
0,http://www.wikidata.org/entity/Q6544172,,Scenes of Clerical Life,,1857
0,http://www.wikidata.org/entity/Q7742937,,The Jamesons,,1899
0,http://www.wikidata.org/entity/Q2894684,,Belle-Rose,,1847
0,http://www.wikidata.org/entity/Q2409203,http://www.wikidata.org/entity/Q8261,La Débâcle,novel,1892
0,http://www.wikidata.org/entity/Q3637240,http://www.wikidata.org/entity/Q8261,Beatrice Cenci,novel,1854
0,http://www.wikidata.org/entity/Q7766020,,The Sport of the Gods,,1902
0,http://www.wikidata.org/entity/Q3684122,,Come le foglie,,1900
0,http://www.wikidata.org/entity/Q2992478,,Confidence,,1879
0,http://www.wikidata.org/entity/Q1939346,http://www.wikidata.org/entity/Q1347298,Mistress Branican,serialized fiction,1891
1,http://www.wikidata.org/entity/Q1939346,http://www.wikidata.org/entity/Q6960620,Mistress Branican,travel novel,1891
2,http://www.wikidata.org/entity/Q1939346,http://www.wikidata.org/entity/Q21802675,Mistress Branican,adventure fiction,1891
0,http://www.wikidata.org/entity/Q1141032,http://www.wikidata.org/entity/Q112983,Manon Lescaut,memoir,1731
1,http://www.wikidata.org/entity/Q1141032,http://www.wikidata.org/entity/Q3440809,Manon Lescaut,memoir novel,1731
2,http://www.wikidata.org/entity/Q1141032,http://www.wikidata.org/entity/Q19765983,Manon Lescaut,romantic fiction,1731
0,http://www.wikidata.org/entity/Q55905850,,Timon of Athens,,1807
0,http://www.wikidata.org/entity/Q55905850,,Timon of Athens,,1807
0,http://www.wikidata.org/entity/Q7474518,http://www.wikidata.org/entity/Q8261,The Europeans,novel,1878
0,http://www.wikidata.org/entity/Q7186349,http://www.wikidata.org/entity/Q44563,Phineas Finn,picaresque novel,1867
1,http://www.wikidata.org/entity/Q7186349,http://www.wikidata.org/entity/Q223945,Phineas Finn,Bildungsroman,1867
0,http://www.wikidata.org/entity/Q56718507,,China and the Chinese,,1902
0,http://www.wikidata.org/entity/Q56718507,,China and the Chinese,,1902
0,http://www.wikidata.org/entity/Q7968584,,War and the Future,,1917
0,http://www.wikidata.org/entity/Q4087895,,The Gentle Grafter,,1908
0,http://www.wikidata.org/entity/Q3175855,http://www.wikidata.org/entity/Q21615367,Jean qui grogne et Jean qui rit,children's novel,1902
0,http://www.wikidata.org/entity/Q115532446,,Graveyard of Dreams,,1958
0,http://www.wikidata.org/entity/Q3297737,http://www.wikidata.org/entity/Q149537,Massimilla Doni,novella,1837
0,http://www.wikidata.org/entity/Q3233220,http://www.wikidata.org/entity/Q12132683,Little Fuzzy,science fiction novel,1962
0,http://www.wikidata.org/entity/Q946444,http://www.wikidata.org/entity/Q149537,Casanovas Heimfahrt,novella,1918
0,http://www.wikidata.org/entity/Q2323961,http://www.wikidata.org/entity/Q24925,The Last Man,science fiction,1826
1,http://www.wikidata.org/entity/Q2323961,http://www.wikidata.org/entity/Q197949,The Last Man,post-apocalyptic fiction,1826
2,http://www.wikidata.org/entity/Q2323961,http://www.wikidata.org/entity/Q64448878,The Last Man,futuristic fiction,1826
0,http://www.wikidata.org/entity/Q23307572,,Gentle Julia,,1922
0,http://www.wikidata.org/entity/Q2704213,http://www.wikidata.org/entity/Q49084,Sarrasine,short story,1831
1,http://www.wikidata.org/entity/Q2704213,http://www.wikidata.org/entity/Q149537,Sarrasine,novella,1831
0,http://www.wikidata.org/entity/Q2704213,http://www.wikidata.org/entity/Q49084,Sarrasine,short story,1831
1,http://www.wikidata.org/entity/Q2704213,http://www.wikidata.org/entity/Q149537,Sarrasine,novella,1831
0,http://www.wikidata.org/entity/Q3017080,http://www.wikidata.org/entity/Q1196408,Georges,historical fiction,1843
1,http://www.wikidata.org/entity/Q3017080,http://www.wikidata.org/entity/Q19765983,Georges,romantic fiction,1843
2,http://www.wikidata.org/entity/Q3017080,http://www.wikidata.org/entity/Q21802675,Georges,adventure fiction,1843
0,http://www.wikidata.org/entity/Q17352486,,Chronicles of the Canongate,,1828
0,http://www.wikidata.org/entity/Q1062365,http://www.wikidata.org/entity/Q20737414,Hunger,philosophical fiction,1890
1,http://www.wikidata.org/entity/Q1062365,http://www.wikidata.org/entity/Q101240581,Hunger,psychological fiction,1890
0,http://www.wikidata.org/entity/Q4060089,http://www.wikidata.org/entity/Q192239,Acté,historical novel,1839
0,http://www.wikidata.org/entity/Q7766797,http://www.wikidata.org/entity/Q1097273,The Story of Sigurd the Volsung and the Fall of the Niblungs,epic literature,1876
0,http://www.wikidata.org/entity/Q20984760,http://www.wikidata.org/entity/Q482,The Complete Poems of Paul Laurence Dunbar,poetry,1913
0,http://www.wikidata.org/entity/Q7713896,,The Answer,,1959
0,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1196408,The Prince and the Pauper,historical fiction,1881
1,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1589214,The Prince and the Pauper,cloak and dagger novel,1881
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
