,id,title,language,downloads,book_QN,author_QN,authorLabel
1180,PG21080,"The Astral Plane: Its Scenery, Inhabitants and Phenomena",['en'],324,Q19111799,Q544314,Charles Webster Leadbeater
1181,PG21121,A Houseful of Girls,['en'],32,Q2819773,Q6929948,Mrs George de Horne Vaizey
1182,PG21141,Kleider machen Leute,['de'],48,Q1746163,Q122370,Gottfried Keller
1183,PG21150,Mother Goose in Prose,['en'],111,Q6917355,Q207544,L. Frank Baum
1184,PG21157,Queen Lucia,['en'],123,Q19090161,Q771698,Edward Frederic Benson
1185,PG21159,Sky Island,['en'],193,Q7537357,Q207544,L. Frank Baum
1186,PG21163,The Emerald City of Oz,['en'],114,Q1250366,Q207544,L. Frank Baum
1187,PG21164,The Enchanted Island of Yew,['en'],83,Q15032608,Q207544,L. Frank Baum
1188,PG21169,The Lost Princess of Oz,['en'],254,Q7748719,Q207544,L. Frank Baum
1189,PG24459,The Lost Princess of Oz,['en'],297,Q7748719,Q207544,L. Frank Baum
1190,PG21171,The Pilgrim's Progress,['en'],142,Q268211,Q108206,John Bunyan
1191,PG21174,The Road to Oz,['en'],86,Q1250364,Q207544,L. Frank Baum
1192,PG26624,The Road to Oz,['en'],312,Q1250364,Q207544,L. Frank Baum
1193,PG21175,The Rosary,['en'],221,Q7761530,Q4937514,Florence L. Barclay
1194,PG3659,The Rosary,['en'],73,Q7761530,Q4937514,Florence L. Barclay
1195,PG21179,The Wonderful Wizard of Oz,['en'],307,Q130295,Q207544,L. Frank Baum
1196,PG21181,Villette,['en'],270,Q2449570,Q127332,Charlotte Brontë
1197,PG21185,Woyzeck,['de'],124,Q657215,Q154014,Georg Büchner
1198,PG21192,The Life and Adventures of Santa Claus,['en'],110,Q4180222,Q207544,L. Frank Baum
1199,PG211,The Aspern Papers,['en'],299,Q2362409,Q170509,Henry James
1200,PG21205,The Gold Trail,['en'],17,Q19088477,Q5660569,Harold Edward Bindloss
1201,PG21206,"The Romany Rye: a sequel to ""Lavengro""",['en'],22,Q7761435,Q2137717,George Borrow
1202,PG25071,The Romany Rye: A Sequel to 'Lavengro',['en'],56,Q7761435,Q2137717,George Borrow
1203,PG21222,The Armourer's Prentices,['en'],13,Q112066762,Q433098,Charlotte Mary Yonge
1204,PG2123,The Crime of Sylvestre Bonnard,['en'],97,Q3221974,Q42443,Anatole France
1205,PG21249,Clayhanger,['en'],88,Q42184341,Q314158,Arnold Bennett
1206,PG21279,2 B R 0 2 B,['en'],3281,Q2127756,Q49074,Kurt Vonnegut
1207,PG21293,Brownsmith's Boy: A Romance in a Garden,['en'],26,Q124081943,Q644784,George Manville Fenn
1208,PG2130,Utopia,['en'],2466,Q404158,Q42544,Thomas More
1209,PG26971,Utopia,['de'],216,Q404158,Q42544,Thomas More
1210,PG21316,The Adventures of Don Lavington: Nolens Volens,['en'],21,Q124086898,Q644784,George Manville Fenn
1211,PG2133,Chinese Sketches,['en'],129,Q56718241,Q713705,Herbert Giles
1212,PG2134,Utopia of Usurers and Other Essays,['en'],132,Q21190283,Q183167,G. K. Chesterton
1213,PG21357,Nic Revel: A White Slave's Adventures in Alligator Land,['en'],17,Q124085577,Q644784,George Manville Fenn
1214,PG21435,Lord Jim,['en'],95,Q727408,Q82925,Joseph Conrad
1215,PG21437,North of Boston,['en'],23,Q7057510,Q168728,Robert Frost
1216,PG3026,North of Boston,['en'],343,Q7057510,Q168728,Robert Frost
1217,PG21438,King Solomon's Mines,['en'],119,Q1137494,Q237196,H. Rider Haggard
1218,PG2166,King Solomon's Mines,['en'],1038,Q1137494,Q237196,H. Rider Haggard
1219,PG21440,Allan Quatermain,['en'],174,Q4062545,Q237196,H. Rider Haggard
1220,PG21441,Don Juan: Canto I,['en'],45,Q1245187,Q5679,Lord Byron
1221,PG21700,Don Juan,['en'],2416,Q1245187,Q5679,Lord Byron
1222,PG21486,The Woodcutter of Gutech,['en'],13,Q124090683,Q32829,William Henry Giles Kingston
1223,PG21500,Memoirs of the Court of Queen Elizabeth,['en'],54,Q80224914,Q4530036,Lucy Aikin
1224,PG21504,My First Voyage to Southern Seas,['en'],25,Q124085454,Q32829,William Henry Giles Kingston
1225,PG21513,"The Life and Adventures of Peter Wilkins, Volume 1 (of 2)",['en'],23,Q24929084,Q7348270,Robert Paltock
1226,PG21514,Gryll Grange,['en'],102,Q5612408,Q561408,Thomas Love Peacock
1227,PG21519,The Gods of Mars,['en'],287,Q673493,Q148234,Edgar Rice Burroughs
1228,PG29405,The Gods of Mars,['en'],96,Q673493,Q148234,Edgar Rice Burroughs
1229,PG21520,The Hound of the Baskervilles,['en'],164,Q45192,Q35610,Arthur Conan Doyle
1230,PG2852,The Hound of the Baskervilles,['en'],7928,Q45192,Q35610,Arthur Conan Doyle
1231,PG3070,The Hound of the Baskervilles,['en'],545,Q45192,Q35610,Arthur Conan Doyle
1232,PG21523,"The King in Yellow, Part 1",['en'],88,Q1195112,Q1349144,Robert W. Chambers
1233,PG22439,"The King in Yellow, Part 2",['en'],32,Q1195112,Q1349144,Robert W. Chambers
1234,PG21526,The Master Key: An Electrical Fairy Tale Founded Upon the Mysteries of Electricity,['en'],121,Q7750594,Q207544,L. Frank Baum
1235,PG21530,The Angel of Terror,['en'],145,Q85806370,Q271824,Edgar Wallace
1236,PG2153,Mary Barton,['en'],729,Q2607078,Q229226,Elizabeth Cleghorn Gaskell
1237,PG21549,Jacob Faithful,['en'],109,Q60172743,Q467770,Frederick Marryat
1238,PG21550,The King's Own,['en'],51,Q60172745,Q467770,Frederick Marryat
1239,PG21558,The Children of the New Forest,['en'],224,Q7722508,Q467770,Frederick Marryat
1240,PG21559,The Three Cutters,['en'],9,Q19100849,Q467770,Frederick Marryat
1241,PG2155,Phyllis of Philistia,['en'],33,Q124085995,Q5486693,Frank Frankfort Moore
1242,PG21563,Octavia: Tragedia em 5 Actos,['pt'],34,Q3887161,Q296244,Vittorio Alfieri
1243,PG21572,Percival Keene,['en'],56,Q17107498,Q467770,Frederick Marryat
1244,PG21574,"The Poacher; Or, Joseph Rushbrook",['en'],33,Q60172808,Q467770,Frederick Marryat
1245,PG21580,The Pirate,['en'],43,Q19096514,Q467770,Frederick Marryat
1246,PG29291,"The Pirate, and The Three Cutters",['en'],47,Q19096514,Q467770,Frederick Marryat
1247,PG21587,The Parasite,['en'],54,Q5295669,Q35610,Arthur Conan Doyle
1248,PG355,The Parasite: A Story,['en'],124,Q5295669,Q35610,Arthur Conan Doyle
1249,PG21588,The Reluctant Dragon,['en'],101,Q16254942,Q314897,Kenneth Grahame
1250,PG2158,The Prime Minister,['en'],166,Q7758216,Q318399,Anthony Trollope
1251,PG2159,A Little Tour in France,['en'],26,Q4657879,Q170509,Henry James
1252,PG21603,The Wisdom of Father Brown,['en'],64,Q74483,Q183167,G. K. Chesterton
1253,PG223,The Wisdom of Father Brown,['en'],485,Q74483,Q183167,G. K. Chesterton
1254,PG2160,The Expedition of Humphry Clinker,['en'],19459,Q3203413,Q356283,Tobias Smollett
1255,PG2162,Anarchism and Other Essays,['en'],468,Q4751627,Q79969,Emma Goldman
1256,PG21638,Tarrano the Conqueror,['en'],58,Q120728743,Q265792,Ray Cummings
1257,PG21639,When Patty Went to College,['en'],60,Q7992704,Q238140,Jean Webster
1258,PG21640,"A Bid for Fortune; Or, Dr. Nikola's Vendetta",['en'],39,Q115756737,Q252307,Guy Boothby
1259,PG21659,Some Everyday Folk and Dawn,['en'],19,Q24886858,Q984,Miles Franklin
1260,PG2165,The Lifted Veil,['en'],568,Q6763446,Q131333,George Eliot
1261,PG21721,The Coral Island,['en'],340,Q4232653,Q2579425,Robert Michael Ballantyne
1262,PG21736,The Gorilla Hunters,['en'],68,Q17015740,Q2579425,Robert Michael Ballantyne
1263,PG21741,The Island Queen,['en'],23,Q23307953,Q2579425,Robert Michael Ballantyne
1264,PG21770,The Author of Beltraffio,['en'],13,Q7714948,Q170509,Henry James
1265,PG3145,The Author of Beltraffio,['en'],91,Q7714948,Q170509,Henry James
1266,PG21774,Practical Mysticism: A Little Book for Normal People,['en'],159,Q7237329,Q454734,Evelyn Underhill
1267,PG21782,The Yillian Way,['en'],54,Q115695297,Q724395,Keith Laumer
1268,PG217,Sons and Lovers,['en'],861,Q80771,Q34970,D. H. Lawrence
1269,PG21813,The Madman and the Pirate,['en'],16,Q124088757,Q2579425,Robert Michael Ballantyne
1270,PG21816,The Confidence-Man: His Masquerade,['en'],507,Q3820043,Q4985,Herman Melville
1271,PG21817,Handy Andy: A Tale of Irish Life. Volume 1,['en'],29,Q106466560,Q3946632,Samuel Lover
1272,PG2181,"The Marble Faun; Or, The Romance of Monte Beni - Volume 1",['en'],259,Q3222702,Q69339,Nathaniel Hawthorne
1273,PG2182,"The Marble Faun; Or, The Romance of Monte Beni - Volume 2",['en'],94,Q3222702,Q69339,Nathaniel Hawthorne
1274,PG2184,Unbeaten Tracks in Japan,['en'],327,Q11507890,Q288210,Isabella Bird
1275,PG21858,The Daughters of Danaus,['en'],77,Q111301792,Q6897658,Mona Caird
1276,PG21873,Planet of the Damned,['en'],177,Q15033625,Q489193,Harry Harrison
1277,PG2187,Oberon,['de'],37,Q1431054,Q154010,Christoph Martin Wieland
1278,PG2188,Die Aufzeichnungen des Malte Laurids Brigge,['de'],169,Q968544,Q76483,Rainer Maria Rilke
1279,PG21914,The Woggle-Bug Book,['en'],68,Q17031274,Q207544,L. Frank Baum
1280,PG21933,Much Darker Days,['en'],22,Q124085429,Q505827,Andrew Lang
1281,PG21943,Peter Schlemihl,['en'],182,Q1093419,Q154782,Adelbert von Chamisso
1282,PG2194,Mauprat,['en'],106,Q3300215,Q3816,George Sand
1283,PG21968,The Finer Grain,['en'],32,Q123410504,Q170509,Henry James
1284,PG21969,The Outcry,['en'],32,Q3916751,Q170509,Henry James
1285,PG2196,An Iceland Fisherman,['en'],111,Q3412135,Q311854,Pierre Loti
1286,PG21970,The Scarlet Plague,['en'],393,Q2634129,Q45765,Jack London
1287,PG21971,A Son of the Sun,['en'],96,Q4552364,Q45765,Jack London
1288,PG2197,The Gambler,['en'],1069,Q223688,Q991,Fyodor Dostoyevsky
1289,PG22000,Kept in the Dark,['en'],30,Q6393254,Q318399,Anthony Trollope
1290,PG22002,A Simple Story,['en'],176,Q4659531,Q469974,Elizabeth Inchbald
1291,PG22047,The Love Affairs of an Old Maid,['en'],85,Q124092606,Q27888932,Lilian Bell
1292,PG22073,The Repairman,['en'],90,Q112061502,Q489193,Harry Harrison
1293,PG220,The Secret Sharer,['en'],806,Q1198668,Q82925,Joseph Conrad
1294,PG22158,The Lure of the Mask,['en'],44,Q19885281,Q2060612,Harold MacGrath
1295,PG22163,"The Rover Boys on the Farm; or, Last Days at Putnam Hall",['en'],29,Q19756648,Q1293795,Edward Stratemeyer
1296,PG22215,The Frozen Pirate,['en'],37,Q124088187,Q12407121,William Clark Russell
1297,PG22219,The Flight of Pony Baker: A Boy's Town Story,['en'],16,Q7734436,Q526709,William Dean Howells
1298,PG22231,Peak and Prairie: From a Colorado Sketch-book,['en'],16,Q122940855,Q38221441,Anna Fuller
1299,PG2226,Kim,['en'],987,Q589868,Q34743,Rudyard Kipling
1300,PG35555,Kim,['en'],195,Q589868,Q34743,Rudyard Kipling
1301,PG222,The Moon and Sixpence,['en'],1341,Q1792726,Q134942,William Somerset Maugham
1302,PG22301,Valley of Dreams,['en'],81,Q7912326,Q944409,Stanley G. Weinbaum
1303,PG2231,All Roads Lead to Calvary,['en'],82,Q19870675,Q218698,Jerome K. Jerome
1304,PG22320,Oldtown Fireside Stories,['en'],66,Q124093735,Q102513,Harriet Beecher Stowe
1305,PG22330,Clepsydra: Poêmas de Camillo Pessanha,['pt'],16,Q20982325,Q286722,Camilo Pessanha
1306,PG2233,A Damsel in Distress,['en'],140,Q253451,Q207515,P. G. Wodehouse
1307,PG22340,The Wind in the Willows,['en'],94,Q936276,Q314897,Kenneth Grahame
1308,PG22341,The Wind in the Willows,['en'],50,Q936276,Q314897,Kenneth Grahame
1309,PG26293,The Wind in the Willows,['en'],33,Q936276,Q314897,Kenneth Grahame
1310,PG27805,The Wind in the Willows,['en'],1942,Q936276,Q314897,Kenneth Grahame
1311,PG289,The Wind in the Willows,['en'],2698,Q936276,Q314897,Kenneth Grahame
1312,PG22348,Alexander's Bridge,['en'],49,Q4718102,Q229480,Willa Cather
1313,PG22354,The Adventures of Maya the Bee,['en'],119,Q109832680,Q63055,Waldemar Bonsels
1314,PG22357,Danger! and Other Stories,['en'],63,Q5215976,Q35610,Arthur Conan Doyle
1315,PG22389,Minna von Barnhelm: Viisinäytöksinen huvinäytelmä,['fi'],10,Q1209859,Q34628,Gotthold Ephraim Lessing
1316,PG22391,Kritik des Herzens,['de'],42,Q1789470,Q109540,Wilhelm Busch
1317,PG22436,The Prisoner of Zenda,['en'],106,Q1193766,Q457287,Anthony Hope
1318,PG22440,The Gift of the Magi,['en'],70,Q1168338,Q172788,O. Henry
1319,PG22442,The Four Million,['en'],118,Q7735024,Q172788,O. Henry
1320,PG2776,The Four Million,['en'],819,Q7735024,Q172788,O. Henry
1321,PG22448,O Pioneers!,['en'],95,Q2008343,Q229480,Willa Cather
1322,PG24,O Pioneers!,['en'],1070,Q2008343,Q229480,Willa Cather
1323,PG22449,No Thoroughfare,['en'],71,Q7045074,Q5686,Charles Dickens
1324,PG22452,Howards End,['en'],170,Q1146642,Q189119,E. M. Forster
1325,PG2891,Howards End,['en'],196,Q1146642,Q189119,E. M. Forster
1326,PG2946,Howards End,['en'],1304,Q1146642,Q189119,E. M. Forster
1327,PG22453,How to Live on 24 Hours a Day,['en'],94,Q5918659,Q314158,Arnold Bennett
1328,PG2274,How to Live on 24 Hours a Day,['en'],693,Q5918659,Q314158,Arnold Bennett
1329,PG22454,Heart of the World,['en'],167,Q16385971,Q237196,H. Rider Haggard
1330,PG22455,Adam Johnstone's Son,['en'],11,Q124081286,Q670179,Francis Marion Crawford
1331,PG22472,The Book of the Damned,['en'],478,Q7719328,Q443325,Charles Fort
1332,PG22475,Tortoises,['en'],75,Q19106867,Q34970,D. H. Lawrence
1333,PG22480,The Prussian Officer,['en'],172,Q19097291,Q34970,D. H. Lawrence
1334,PG22496,The Settlers in Canada,['en'],22,Q7763415,Q467770,Frederick Marryat
1335,PG24211,The Settlers in Canada,['en'],44,Q7763415,Q467770,Frederick Marryat
1336,PG2251,"Henry IV, Part 1",['en'],100,Q4135545,Q692,William Shakespeare
1337,PG22532,Mary Louise and Josie O'Gorman,['en'],29,Q56161615,Q52155909,Emma Speed Sampson
1338,PG22542,Jesus the Christ: A Study of the Messiah and His Mission According to Holy; Scriptures Both Ancient and Modern,['en'],606,Q6188320,Q2042924,James E. Talmage
1339,PG225,At the Back of the North Wind,['en'],421,Q1619593,Q368519,George MacDonald
1340,PG28737,At the Back of the North Wind,['en'],226,Q1619593,Q368519,George MacDonald
1341,PG22629,The Vortex Blaster,['en'],84,Q3233793,Q144090,Edward Elmer Smith
1342,PG22638,The Straw,['en'],70,Q27927016,Q93157,Eugene O'Neill
1343,PG22650,The Defence of Guenevere and Other Poems,['en'],164,Q30915115,Q182589,William Morris
1344,PG22662,The Mummy's Foot,['en'],537,Q3225607,Q183713,Théophile Gautier
1345,PG22704,To Whom This May Come: 1898,['en'],37,Q7811172,Q455776,Edward Bellamy
1346,PG22754,Masters of Space,['en'],107,Q19109874,Q5321848,E. Everett Evans
1347,PG2275,"The Pioneers; Or, The Sources of the Susquehanna",['en'],382,Q1898036,Q167856,James Fenimore Cooper
1348,PG2276,The Private Memoirs and Confessions of a Justified Sinner,['en'],438,Q2992437,Q941810,James Hogg
1349,PG22775,Psychotherapy,['en'],203,Q22138428,Q57946,Hugo Münsterberg
1350,PG2279,A Waif of the Plains,['en'],46,Q124081208,Q301983,Bret Harte
1351,PG22824,Der Wehrwolf: Eine Bauernchronik,['de'],109,Q1197994,Q77486,Hermann Löns
1352,PG22879,Paul Patoff,['en'],54,Q124085912,Q670179,Francis Marion Crawford
1353,PG22888,Under the Window: Pictures & Rhymes for Children,['en'],127,Q7883423,Q204936,Kate Greenaway
1354,PG22897,The Ideal,['en'],28,Q115766933,Q944409,Stanley G. Weinbaum
1355,PG22899,Ariel,['es'],82,Q5704003,Q734054,José Enrique Rodó
1356,PG22908,Mathias Sandorf: Een Model-volksplanting,['nl'],18,Q645024,Q33977,Jules Verne
1357,PG22910,Ancient Law: Its Connection to the History of Early Society,['en'],141,Q16963749,Q1195523,Henry James Sumner Maine
1358,PG22914,"The Sceptical Chymist: or Chymico-Physical Doubts & Paradoxes, Touching the Spagyrist's Principles Commonly call'd Hypostatical; As they are wont to be Propos'd and Defended by the Generality of Alchymists. Whereunto is præmis'd Part of another Discourse relating to the same Subject.",['en'],345,Q60161,Q43393,Robert Boyle
1359,PG2291,David Elginbrod,['en'],61,Q5233331,Q368519,George MacDonald
1360,PG22943,The Nebuly Coat,['en'],67,Q7753341,Q1676368,J. Meade Falkner
1361,PG22953,Lady Susan,['en'],71,Q581180,Q36322,Jane Austen
1362,PG2295,Waifs and Strays: Part 1,['en'],169,Q24255926,Q172788,O. Henry
1363,PG22966,Toy Shop,['en'],56,Q112049959,Q489193,Harry Harrison
1364,PG22967,The Stoker and the Stars,['en'],79,Q115298530,Q547414,Algis Budrys
1365,PG22,Roget's Thesaurus,['en'],1197,Q1636316,Q2076898,Peter Mark Roget
1366,PG23000,Orley Farm,['en'],216,Q16962094,Q318399,Anthony Trollope
1367,PG2302,Poor Folk,['en'],722,Q117293,Q991,Fyodor Dostoyevsky
1368,PG23051,The Two Shipmates,['en'],30,Q124090492,Q32829,William Henry Giles Kingston
1369,PG2305,A Set of Six,['en'],405,Q3485648,Q82925,Joseph Conrad
1370,PG23068,"My First Cruise, and Other stories",['en'],14,Q124093722,Q32829,William Henry Giles Kingston
1371,PG23071,The Rival Crusoes,['en'],15,Q124090036,Q32829,William Henry Giles Kingston
1372,PG23076,Tik-Tok of Oz,['en'],137,Q7801858,Q207544,L. Frank Baum
1373,PG23080,The Devil's Dictionary,['en'],318,Q1147121,Q191050,Ambrose Bierce
1374,PG23084,Lady Audley's Secret,['en'],243,Q2738351,Q437184,Mary Elizabeth Braddon
1375,PG2311,Travels through France and Italy,['en'],168,Q7836104,Q356283,Tobias Smollett
1376,PG23163,The Eyes of Asia,['en'],30,Q73521744,Q34743,Rudyard Kipling
1377,PG2316,The Choir Invisible,['en'],47,Q19082073,Q3297881,James Lane Allen
1378,PG2317,The Story of My Heart: An Autobiography,['en'],55,Q7766776,Q434687,Richard Jefferies
1379,PG23189,The Lily of Leyden,['en'],15,Q124088644,Q32829,William Henry Giles Kingston
1380,PG23193,The White Chief: A Legend of Northern Mexico,['en'],41,Q26085124,Q1405996,Thomas Mayne Reid
1381,PG2320,Novelle,['de'],63,Q2002895,Q5879,Johann Wolfgang von Goethe
1382,PG23218,The Red Room,['en'],1672,Q3400844,Q42511,H. G. Wells
1383,PG23245,Ancient Ballads and Legends of Hindustan,['en'],242,Q19041694,Q7827414,Toru Dutt
1384,PG23297,La Gioconda,['it'],15,Q25218531,Q193236,Gabriele D'Annunzio
1385,PG2329,Autobiography of a Pocket-Handkerchief,['en'],61,Q23307976,Q167856,James Fenimore Cooper
1386,PG23313,Tonio Kröger,['de'],251,Q692988,Q37030,Thomas Mann
1387,PG23344,"The Magic Fishbone: A Holiday Romance from the Pen of Miss Alice Rainbird, Aged 7",['en'],327,Q19093227,Q5686,Charles Dickens
1388,PG23350,Cecily Parsley's Nursery Rhymes,['en'],126,Q5056525,Q214565,Beatrix Potter
1389,PG23373,The Eagle Cliff,['en'],47,Q18163645,Q2579425,Robert Michael Ballantyne
1390,PG233,Sister Carrie: A Novel,['en'],1035,Q1286961,Q486096,Theodore Dreiser
1391,PG23400,A Lenda da Meia-Noite,['pt'],83,Q111096185,Q1891579,Manuel Pinheiro Chagas
1392,PG23428,The Conquest of Bread,['en'],226,Q3141640,Q5752,Peter Kropotkin
1393,PG2343,The Adventure of Wisteria Lodge,['en'],125,Q2420223,Q35610,Arthur Conan Doyle
1394,PG2344,The Adventure of the Cardboard Box,['en'],214,Q499059,Q35610,Arthur Conan Doyle
1395,PG2345,The Adventure of the Red Circle,['en'],141,Q3041819,Q35610,Arthur Conan Doyle
1396,PG2346,The Adventure of the Bruce-Partington Plans,['en'],298,Q2446784,Q35610,Arthur Conan Doyle
1397,PG2347,The Adventure of the Dying Detective,['en'],351,Q466166,Q35610,Arthur Conan Doyle
1398,PG23489,Godfrey Morgan: A Californian Mystery,['en'],52,Q1216126,Q33977,Jules Verne
1399,PG2348,The Disappearance of Lady Frances Carfax,['en'],135,Q3041826,Q35610,Arthur Conan Doyle
1400,PG2349,The Adventure of the Devil's Foot,['en'],225,Q2466799,Q35610,Arthur Conan Doyle
1401,PG234,Child Christopher and Goldilind the Fair,['en'],87,Q5097717,Q182589,William Morris
1402,PG2350,His Last Bow: An Epilogue of Sherlock Holmes,['en'],856,Q733582,Q35610,Arthur Conan Doyle
1403,PG23564,Rookwood,['en'],120,Q7366231,Q518359,William Harrison Ainsworth
1404,PG23583,Folla,['fr'],10,Q111342259,Q42529454,Roger Dombre
1405,PG2358,The After House,['en'],72,Q3863264,Q460366,Mary Roberts Rinehart
1406,PG23600,La gaviota,['es'],67,Q77335640,Q291397,Fernán Caballero
1407,PG23603,The Music Master; Novelized from the Play,['en'],17,Q7752742,Q376398,Charles Klein
1408,PG23607,A Circuit Rider's Wife,['en'],15,Q28402152,Q5172696,Corra May Harris
1409,PG2360,The Riddle of the Sands,['en'],458,Q1170204,Q1270441,Erskine Childers
1410,PG23622,About Peggy Saville,['en'],16,Q124081270,Q6929948,Mrs George de Horne Vaizey
1411,PG23625,The Magic Pudding,['en'],394,Q5497433,Q1273998,Norman Lindsay
1412,PG23641,The Forsaken Inn: A Novel,['en'],52,Q124092131,Q442130,Anna Katharine Green
1413,PG2369,One of Ours,['en'],185,Q7093535,Q229480,Willa Cather
1414,PG236,The Jungle Book,['en'],5846,Q189509,Q34743,Rudyard Kipling
1415,PG35997,The Jungle Book,['en'],606,Q189509,Q34743,Rudyard Kipling
1416,PG23706,Greenmantle,['en'],102,Q5604315,Q333004,John Buchan
1417,PG2370,Sir Gibbie,['en'],116,Q7526965,Q368519,George MacDonald
1418,PG23710,Little Lord Fauntleroy,['en'],81,Q387480,Q276028,Frances Hodgson Burnett
1419,PG23712,Tarzan of the Apes,['en'],436,Q655296,Q148234,Edgar Rice Burroughs
1420,PG23727,The Lost Girl,['en'],114,Q3823831,Q34970,D. H. Lawrence
1421,PG23731,A Martian Odyssey,['en'],355,Q2462056,Q944409,Stanley G. Weinbaum
1422,PG23755,Birds of the Indian Hills,['en'],129,Q51448242,Q5301411,Douglas Dewar
1423,PG2376,Up from Slavery: An Autobiography,['en'],2565,Q1568126,Q319871,Booker T. Washington
1424,PG2377,The Son of the Wolf,['en'],145,Q3222833,Q45765,Jack London
1425,PG23790,The Ultimate Weapon,['en'],80,Q29018097,Q435056,John W. Campbell
